選舉類型,區域,名字,性別,政黨,現任與否,當選註記,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,賴佳微,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,蕭隆澤,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,鄭功進,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,蔡雅玲,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,蔡成圭,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,劉淑蘭,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,劉士州,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,楊典忠,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,楊正中,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,黃馨慧,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,曾朝榮,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,陳清龍,男,無,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,陳淑華,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,陳政顯,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,陳成添,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,陳本添,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,陳世凱,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張耀中,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張_分,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張廖乃綸,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張滄沂,男,無,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張雅旻,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張清照,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張芬郁,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張宏年,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張立傑,男,無,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,張玉嬿,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,翁美春,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,范淞育,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,洪金福,男,親民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,段緯宇,男,親民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,邱素貞,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,林碧秀,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,林士昌,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,沈佑蓮,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,李麗華,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,李榮鴻,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,李天生,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,李中,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,吳顯森,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,吳瓊華,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,吳敏濟,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,何敏誠,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,何明杰,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,何文海,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,江肇國,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,朱暖英,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,朱元宏,男,無,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,王立任,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台中市議員選舉,臺中市,尤碧鈴,女,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,謝龍介,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,謝財旺,男,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,賴惠員,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,賴美惠,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,盧崑福,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,蔡蘇秋金,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,蔡淑惠,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,蔡秋蘭,女,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,蔡育輝,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,蔡旺詮,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,劉正昌,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,趙昆原,男,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,楊中成,男,台灣團結聯盟,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,曾順良,男,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,曾培雅,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,曾王雅雲,女,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,陸美祈,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,陳朝來,男,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,陳秋萍,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,陳金鐘,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,陳怡珍,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,陳文賢,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,郭清華,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,郭信良,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,郭秀珠,女,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,許至椿,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,莊玉珠,女,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,梁順發,男,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,張世賢,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,唐碧娥,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,洪玉鳳,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,侯澄財,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,邱莉莉,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林燕祝,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林慶鎮,男,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林美燕,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林炳利,男,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林宜瑾,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林_乙,男,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林志聰,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林志展,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,林全忠,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,杜素吟,女,無,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,李坤煌,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,李文正,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,李中岑,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,呂維胤,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,吳通龍,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,王錦德,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,王峻潭,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆台南市議員選舉,臺南市,王家貞,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,蘇炎城,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,羅鼎城,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,顏曉菁,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,簡煥宗,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,鍾盛有,男,無,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,蕭永達,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,鄭新助,男,無,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,鄭光峰,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,蔡金晏,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,蔡昌達,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,劉馨正,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,劉德林,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,黃紹庭,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,黃淑美,女,台灣團結聯盟,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,黃香菽,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,黃柏霖,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,黃石龍,男,無黨團結聯盟,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,黃天煌,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,童燕珍,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,曾麗燕,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,曾俊傑,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陸淑美,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陳麗娜,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陳麗珍,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陳慧文,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陳美雅,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陳政聞,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陳信瑜,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陳玫娟,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,陳明澤,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,郭建盟,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,許慧玉,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,許崑源,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,張豐藤,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,張漢忠,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,張勝富,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,張文瑞,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,康裕成,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,高閔琳,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,翁瑞珠,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,徐榮延,男,無,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,唐惠美,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,柯路加,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,俄鄧˙殷艾,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,邱俊憲,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,林瑩蓉,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,林富寶,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,林芳如,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,林宛蓉,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,周鍾_,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,周玲妏,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,沈英章,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,李順進,男,無黨團結聯盟,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,李雅靜,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,李喬如,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,李眉蓁,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,李柏毅,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,李雨庭,女,民主進步黨,N,!,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,李雨庭,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,李長生,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,吳銘賜,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,吳益政,男,親民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,何權峰,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,王耀裕,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,王聖仁,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆高雄市議員選舉,高雄市,方信淵,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,羅文崇,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,鍾宏仁,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,賴秋媚,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,鄭戴麗香,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,鄭金隆,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,鄭宇恩,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,蔣根煌,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,蔡錦賢,男,無黨團結聯盟,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,蔡葉偉,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,蔡淑君,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,蔡明堂,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,劉哲彰,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,劉美芳,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,廖筱清,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,廖正良,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,廖本煙,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,楊春妹,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,黃俊哲,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,黃林玲玲,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,黃永昌,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,游輝_,男,無黨團結聯盟,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,曾煥嘉,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,彭成龍,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳鴻源,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳錦錠,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳儀君,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳啟能,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳科名,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳明義,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳幸進,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳永福,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳世榮,男,無,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,陳文治,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,連斐璠,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,許昭興,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,張瑞山,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,高敏慧,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,洪佳君,女,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,金中玉,男,無黨團結聯盟,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,邱婷蔚,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,邱烽堯,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,林銘仁,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,林裔綺,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,林國春,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,林金結,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,林秀惠,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,周雅玲,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,周勝考,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,沈發惠,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,李婉鈺,女,無,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,李翁月娥,女,無,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,李倩萍,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,李坤城,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,李余典,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,宋明宗,男,中國國民黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,何博文,男,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,何淑_,女,民主進步黨,,,,,,,,,,,,,,,,
2014第二屆新北市議員選舉,新北市,白珮茹,女,中國國民黨,,,,,,,,,,,,,,,,
