item_id	name	duration	inLanguage	creator	contentRating	rating	genre	director	popularity	country	budget
tt0079402	The Killing Ground	NA	English	Brit Hume	NA	5.5	D/o/c/u/m/e/n/t/a/r/y	Tom PriestleySteve Singer	NA	USA	NA
tt0080118	The War at Home	PT1H40M	English		Not Rated	7.7	Documentary/History/Music/War	Glenn SilberBarry Alexander Brown	NA	USA	NA
tt0079704	Paul Robeson: Tribute to an Artist	PT30M	English	Saul J. Turell	Not Rated	7.3	Documentary/Short/Biography	Saul J. Turell	NA	USA	NA
tt0079022	Dae	PT16M	NA	Ante Popovski	NA	7.6	Documentary/Short	Stole Popov	NA	Yugoslavia	NA
tt0079414	Koryo Celadon	PT25M	NA	James R. Messenger	NA	5.8	Documentary/Short	Paul Raimondi	NA	USA	NA
tt0079608	Nails	PT13M	English		NA	7.3	Documentary/Short	Phillip Borsos	NA	Canada	NA
tt0079791	Remember Me	PT15M	NA	NA	NA	NA	Documentary/Short	NA	NA	USA	NA
tt0079574	Moonraker	PT2H6M	English	Christopher WoodIan FlemingGerry AndersonTony Barwick	PG	6.3	Action/Adventure/Sci-Fi/Thriller	Lewis Gilbert	NA	UK	$34,000,000
            
tt0078872	The Black Stallion	PT1H58M	English	Melissa MathisonJeanne RosenbergWilliam D. WittliffWalter FarleyWalter Murch	G	7.4	Adventure/Family/Sport	Carroll Ballard	$37,799,643	USA	$2,700,000
            
tt0079826	The Rose	PT2H5M	English	Michael CiminoBo GoldmanBill KerbyBill KerbyMarvin Worth	R	7.0	Drama/Music/Romance	Mark Rydell	NA	USA	$8,500,000
            
tt0078875	Die Blechtrommel	PT2H22M	German	Günter GrassJean-Claude CarrièreVolker SchlöndorffFranz SeitzGünter Grass	R	7.6	Drama/War	Volker Schlöndorff	NA	West Germany	NA
tt0075975	Une histoire simple	PT1H50M	French	Jean-Loup DabadieClaude Sautet	NA	6.9	Drama/Romance	Claude Sautet	NA	France	NA
tt0079517	Mamá cumple 100 años	PT1H40M	Spanish	Carlos Saura	Not Rated	7.5	Comedy/Drama/Fantasy	Carlos Saura	NA	Spain	NA
tt0079696	Panny z Wilka	PT1H58M	Polish	Jaroslaw IwaszkiewiczZbigniew Kaminski	NA	7.6	Drama/Romance	Andrzej Wajda	NA	Poland	NA
tt0079054	Dimenticare Venezia	PT1H50M	Italian	Franco BrusatiJaja Fiastri	Not Rated	7.1	D/r/a/m/a	Franco Brusati	NA	Italy	NA
tt0079477	A Little Romance	PT1H50M	English	Allan BurnsClaude KlotzGeorge Roy Hill	PG	7.5	Adventure/Comedy/Romance	George Roy Hill	NA	France	NA
tt0078721	10	PT2H2M	English	Blake Edwards	R	6.0	Comedy/Romance	Blake Edwards	NA	USA	NA
tt0078767	The Amityville Horror	PT1H57M	English	Sandor SternJay AnsonGeorge LutzKathy Lutz	R	6.2	H/o/r/r/o/r	Stuart Rosenberg	NA	USA	$4,700,000
            
tt0078950	The Champ	PT2H1M	English	Frances MarionWalter Newman	PG	6.8	Drama/Sport	Franco Zeffirelli	NA	USA	NA
tt0079638	Norma Rae	PT1H54M	English	Irving RavetchHarriet Frank Jr.	PG	7.4	D/r/a/m/a	Martin Ritt	NA	USA	NA
tt0077716	Ice Castles	PT1H48M	English	Donald WryeGary L. BaimGary L. Baim	PG	6.5	Drama/Romance/Sport	Donald Wrye	NA	USA	NA
tt0079588	The Muppet Movie	PT1H35M	English	Jack BurnsJerry Juhl	G	7.6	Adventure/Comedy/Family/Musical	James Frawley	NA	UK	NA
tt0079756	The Promise	PT1H37M	English	Fred WeintraubPaul M. HellerGarry Michael White	PG	6.6	Drama/Romance	Gilbert Cates	NA	USA	NA
tt0078902	Breaking Away	PT1H41M	English	Steve Tesich	PG	7.7	Comedy/Drama/Romance/Sport	Peter Yates	NA	USA	$2,300,000
            
tt0079126	Every Child	PT6M	English	Derek LambBernard CarezRaymond Pollender	NA	6.5	Family/Comedy/Animation/Short	Eugene Fedorenko	NA	Canada	NA
tt0079079	Dream Doll	PT12M	None	Stephen Penn	NA	6.8	Animation/Short	Bob GodfreyZlatko Grgic	NA	UK	NA
tt0079354	It's So Nice to Have a Wolf Around the House	PT12M	English	Harry AllardJames MarshallJim ThurmanPaul Fierlinger	NA	6.2	Animation/Short	Paul Fierlinger	NA	USA	NA
tt0078885	Board and Care	PT27M	English	Ron Ellis	NA	7.7	S/h/o/r/t	Ron Ellis	NA	USA	NA
tt0078900	Bravery in the Field	PT29M	English	Giles WalkerAlexander BremnerIan MacNeillJohn Kent Harrison	NA	7.8	Short/Drama	Giles Walker	NA	Canada	NA
tt0079656	Oh Brother, My Brother	PT14M	English	Ross Lowell	NA	7.4	S/h/o/r/t	Carol LowellRoss Lowell	NA	USA	NA
tt0079923	Solly's Diner	PT10M	English	Larry Hankin	NA	7.1	Short/Comedy/Crime	Larry Hankin	NA	USA	NA
tt0083104	The Solar Film	PT9M	English	Stan HartSaul BassElaine Bass	NA	6.7	S/h/o/r/t	Elaine BassSaul Bass	NA	USA	NA
tt0079550	Meteor	PT1H48M	English	Stanley MannEdmund H. NorthEdmund H. North	PG	5.0	Action/Drama/Sci-Fi/Thriller	Ronald Neame	$8,400,000	USA	$16,000,000
            
tt0079100	The Electric Horseman	PT2H1M	English	Robert GarlandPaul GaerRobert GarlandShelly BurtonDavid RayfielAlvin Sargent	PG	6.3	Comedy/Drama/Romance/Western	Sydney Pollack	NA	USA	$12,500,000
            
tt0078718	...and justice for all.	PT1H59M	English	Valerie CurtinBarry Levinson	R	7.4	Crime/Drama/Thriller	Norman Jewison	$33,300,000	USA	NA
tt0079522	Manhattan	PT1H36M	English	Woody AllenMarshall Brickman	R	8.0	Comedy/Drama/Romance	Woody Allen	NA	USA	$9,000,000
            
tt0080009	Tess	PT3H6M	English	Gérard BrachRoman PolanskiJohn BrownjohnThomas Hardy	PG	7.3	Drama/Romance	Roman Polanski	$20,093,330	UK	$12,000,000
            
tt0080549	Coal Miner's Daughter	PT2H4M	English	Thomas RickmanLoretta LynnGeorge Vecsey	PG	7.5	Biography/Drama/Music/Musical	Michael Apted	NA	USA	NA
tt0080979	Kagemusha	PT2H42M	Japanese	Masato IdeAkira Kurosawa	PG	8.0	Drama/History/War	Akira Kurosawa	NA	Japan	$6,000,000
            
tt0080684	Star Wars: Episode V - The Empire Strikes Back	PT2H4M	English	Leigh BrackettLawrence KasdanGeorge Lucas	PG	8.8	Action/Adventure/Fantasy/Sci-Fi	Irvin Kershner	$290,475,067	USA	$18,000,000
            
tt0080678	The Elephant Man	PT2H4M	English	Christopher De VoreEric BergrenDavid LynchFrederick TrevesAshley Montagu	PG	8.2	Biography/Drama	David Lynch	$26,010,864	USA	$5,000,000
            
tt0081398	Raging Bull	PT2H9M	English	Jake LaMottaJoseph CarterPeter SavagePaul SchraderMardik Martin	R	8.2	Biography/Drama/Sport	Martin Scorsese	$49,034	USA	$18,000,000
            
tt0080453	The Blue Lagoon	PT1H44M	English	Henry De Vere StacpooleDouglas Day Stewart	R	5.7	Adventure/Drama/Romance	Randal Kleiser	NA	USA	$4,500,000
            
tt0080754	The Formula	PT1H57M	English	Steve ShaganSteve Shagan	R	5.6	Crime/Thriller	John G. Avildsen	$8,894,289	West Germany	$13,200,000
            
tt0079596	My Brilliant Career	PT1H40M	English	Eleanor WitcombeMiles Franklin	G	7.3	Biography/Drama/Romance	Gillian Armstrong	NA	Australia	AUD&nbsp;800,000
            
tt0081534	Somewhere in Time	PT1H43M	English	Richard MathesonRichard Matheson	PG	7.3	Drama/Fantasy/Romance	Jeannot Szwarc	NA	USA	$5,100,000
            
tt0081747	When Time Ran Out...	PT2H1M	English	Gordon ThomasMax Morgan WittsCarl ForemanStirling Silliphant	PG	4.4	Action/Adventure/Drama/Thriller	James Goldstone	NA	Canada	$20,000,000
            
tt0080762	From Mao to Mozart: Isaac Stern in China	PT1H24M	English	NA	G	7.7	Documentary/Music	Murray Lerner	NA	USA	NA
tt0080337	Agee	PT1H38M	English	Ross Spears	Unrated	5.9	D/o/c/u/m/e/n/t/a/r/y	Ross Spears	NA	USA	NA
tt0080763	Front Line	PT56M	English	NA	NA	9.0	D/o/c/u/m/e/n/t/a/r/y	David Bradbury	NA	USA	NA
tt0080594	The Day After Trinity	PT1H28M	English	Jon ElseDavid Webb PeoplesJanet Peoples	Not Rated	8.0	Documentary/Biography	Jon Else	NA	USA	NA
tt0080780	Der gelbe Stern	PT1H29M	German	Albert HemsingEsther HemsingGerhard Schoenberner	NA	6.9	Documentary/Drama/History/War	Dieter Hildebrandt	NA	West Germany	NA
tt0080987	Karl Hess: Toward Liberty	PT26M	English		NA	7.2	Documentary/Short/Biography	Roland HalléPeter W. Ladue	NA	USA	NA
tt0080647	Don't Mess with Bill	PT11M	English	NA	NA	NA	Documentary/Short	NA	NA	USA	NA
tt0080937	It's the Same World	PT20M	English	Stephan Wilkinson	NA	NA	Documentary/Short	Dick Young	NA	USA	NA
tt0081091	Luther Metke a los 94	PT27M	Spanish	NA	NA	7.7	Documentary/Short	Jorge Preloran	NA	Argentina	NA
tt0080694	The Eruption of Mount St. Helens!	PT25M	English	George Casey	NA	7.0	Documentary/Short	George Casey	NA	USA	NA
tt0080716	Fame	PT2H14M	English	Christopher Gore	R	6.6	Drama/Music/Musical	Alan Parker	$21	USA	NA
tt0080556	The Competition	PT2H3M	English	Joel OlianskyJoel OlianskyWilliam Sackheim	PG	6.7	Drama/Romance/Music	Joel Oliansky	NA	USA	NA
tt0079579	Moskva slezam ne verit	PT2H30M	Russian	Valentin ChernykhVladimir Menshov	PG	8.1	Comedy/Drama/Romance	Vladimir Menshov	NA	Soviet Union	$900,000
            
tt0078868	Bizalom	PT1H45M	Hungarian	István SzabóIstván SzabóErika Szántó	NA	7.7	D/r/a/m/a	István Szabó	NA	Hungary	NA
tt0079625	El nido	PT1H37M	English	Jaime de Armiñán	PG	7.4	D/r/a/m/a	Jaime de Armiñán	NA	Spain	NA
tt0080610	Le dernier métro	PT2H11M	French	François TruffautSuzanne SchiffmanFrançois TruffautSuzanne SchiffmanJean-Claude Grumberg	PG	7.4	Drama/Romance/War	François Truffaut	NA	France	NA
tt0080360	Altered States	PT1H42M	English	Paddy ChayefskyPaddy Chayefsky	R	6.9	Horror/Sci-Fi/Thriller	Ken Russell	NA	USA	NA
tt0080319	Nine to Five	PT1H49M	English	Patricia ResnickColin HigginsPatricia Resnick	PG	6.8	C/o/m/e/d/y	Colin Higgins	NA	USA	$10,000,000
            
tt0080888	Honeysuckle Rose	PT1H59M	English	John BinderGustaf MolanderCarol SobieskiGösta StevensWilliam D. Wittliff	PG	6.3	Music/Romance/Drama	Jerry Schatzberg	NA	USA	NA
tt0081283	Ordinary People	PT2H4M	English	Judith GuestAlvin SargentNancy Dowd	R	7.8	D/r/a/m/a	Robert Redford	NA	USA	$6,000,000
            
tt0081040	A légy	PT3M	None	Ferenc Rofusz	NA	7.6	Animation/Short/Comedy	Ferenc Rofusz	NA	Hungary	NA
tt0080879	History of the World in Three Minutes Flat	PT4M	English	NA	NA	6.2	Animation/Short	Michael Mills	NA	Canada	NA
tt0080351	Tout rien	PT11M	NA	Frédéric Back	NA	7.7	Animation/Short	Frédéric Back	NA	Canada	NA
tt0080643	The Dollar Bottom	PT33M	English	James KennawayShane Connaughton	G	6.6	S/h/o/r/t	Roger Christian	NA	UK	NA
tt0080974	A Jury of Her Peers	PT30M	English	Susan GlaspellSally Heckel	NA	7.2	Short/Crime/Drama	Sally Heckel	NA	USA	NA
tt0080713	Fall Line	PT12M	English	NA	NA	6.7	Short/Sport	Robert Carmichael	NA	USA	NA
tt0080310	'Breaker' Morant	PT1H47M	English	Jonathan HardyDavid StevensBruce BeresfordHarold LanderKenneth G. RossKit Denton	PG	7.9	Drama/History/War	Bruce Beresford	NA	Australia	AUD&nbsp;650,000
            
tt0081568	The Stunt Man	PT2H11M	English	Lawrence B. MarcusRichard RushPaul Brodeur	R	7.2	Action/Comedy/Drama/Romance/Thriller	Richard Rush	NA	USA	$3,500,000
            
tt0081150	Melvin and Howard	PT1H35M	English	Bo Goldman	R	6.9	Comedy/Drama	Jonathan Demme	NA	USA	$7,000,000
            
tt0080474	Brubaker	PT2H11M	English	W.D. RichterW.D. RichterArthur A. RossThomas O. MurtonJoe HyamsBob Rafelson	R	7.1	Crime/Drama	Stuart Rosenberg	NA	USA	$9,000,000
            
tt0081176	Mon oncle d'Amérique	PT2H5M	French	Jean GruaultHenri Laborit	PG	7.9	Comedy/Drama/Romance	Alain Resnais	NA	France	NA
tt0081375	Private Benjamin	PT1H49M	English	Nancy MeyersCharles ShyerHarvey Miller	R	6.1	Comedy/War	Howard Zieff	NA	USA	$10,000,000
            
tt0082971	Raiders of the Lost Ark	PT1H55M	English	Lawrence KasdanGeorge LucasPhilip Kaufman	PG	8.5	Action/Adventure	Steven Spielberg	NA	USA	$18,000,000
            
tt0080855	Heaven's Gate	PT3H39M	English	Michael Cimino	R	6.8	Adventure/Drama/Western	Michael Cimino	$3,484,331	USA	$44,000,000
            
tt0082970	Ragtime	PT2H35M	English	E.L. DoctorowMichael WellerHeinrich von Kleist	PG	7.3	D/r/a/m/a	Milos Forman	NA	USA	NA
tt0082979	Reds	PT3H15M	English	Warren BeattyTrevor Griffiths	PG	7.4	Biography/Drama/History/Romance	Warren Beatty	NA	USA	$35,000,000
            
tt0082416	The French Lieutenant's Woman	PT2H4M	English	John FowlesHarold PinterKarel Reisz	R	7.0	Drama/Romance	Karel Reisz	NA	UK	NA
tt0082348	Excalibur	PT2H20M	English	Thomas MaloryRospo PallenbergRospo PallenbergJohn Boorman	PG	7.4	Adventure/Drama/Fantasy/Romance	John Boorman	NA	USA	$11,000,000
            
tt0082846	On Golden Pond	PT1H49M	English	Ernest ThompsonErnest Thompson	PG	7.7	D/r/a/m/a	Mark Rydell	NA	UK	NA
tt0082158	Chariots of Fire	PT2H5M	English	Colin Welland	PG	7.2	Biography/Drama/Sport	Hugh Hudson	NA	UK	$5,500,000
            
tt0082894	Pennies from Heaven	PT1H48M	English	Dennis PotterDennis Potter	R	6.5	Drama/Musical/Romance	Herbert Ross	NA	USA	$22,000,000
            
tt0082443	Genocide	PT1H30M	English	Martin GilbertMarvin HierArnold Schwartzman	PG	7.1	Documentary/Drama/History/War	Arnold Schwartzman	NA	USA	NA
tt0081988	Against Wind and Tide: A Cuban Odyssey	PT1H	English	John BrousekJim BurroughsDavid Fanning	NA	6.7	D/o/c/u/m/e/n/t/a/r/y	Jim Burroughs	NA	USA	NA
tt0082106	Brooklyn Bridge	PT58M	English	Amy Stechler	TV-G	7.6	Documentary/History	Ken Burns	NA	USA	NA
tt0082312	Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott	PT1H	English	NA	NA	6.3	D/o/c/u/m/e/n/t/a/r/y	Mary Benjamin	NA	USA	NA
tt0082315	El Salvador: Another Vietnam	PT53M	English	Claudia Vianello	NA	6.4	D/o/c/u/m/e/n/t/a/r/y	Glenn SilberTeté Vasconcellos	NA	USA	NA
tt0082187	Close Harmony	PT30M	English		NA	6.8	Documentary/Short/Family/Music	Nigel Noble	NA	USA	NA
tt0082012	Americas in Transition	PT29M	English		NA	8.1	Documentary/Short	Obie Benz	NA	USA	NA
tt0082587	Journey for Survival	PT15M	NA	Stephan Wilkinson	NA	NA	Documentary/Short	Dick Young	NA	USA	NA
tt0083044	See What I Say	PT24M	English	NA	NA	NA	Documentary/Short	NA	NA	USA	NA
tt0083265	Urge to Build	PT27M	English	NA	NA	NA	Documentary/Short	Roland Hallé	NA	USA	NA
tt0082288	Dragonslayer	PT1H49M	English	Hal BarwoodMatthew Robbins	PG	6.7	Action/Adventure/Fantasy	Matthew Robbins	NA	USA	$18,000,000
            
tt0082736	Mephisto	PT2H24M	Hungarian	Péter DobaiIstván SzabóKlaus Mann	Unrated	7.8	D/r/a/m/a	István Szabó	NA	West Germany	NA
tt0082095	Das Boot ist voll	PT1H41M	German	Alfred A. HaeslerMarkus Imhoof	PG	7.2	Drama/War	Markus Imhoof	NA	Switzerland	NA
tt0082222	Czlowiek z zelaza	PT2H36M	Polish	Aleksander Scibor-Rylski	PG	7.5	Drama/History	Andrzej Wajda	NA	Poland	NA
tt0082280	Doro no kawa	PT1H45M	Japanese	Teru MiyamotoTakako Shigemori	NA	8.0	D/r/a/m/a	Kôhei Oguri	NA	Japan	NA
tt0083226	Tre fratelli	PT1H53M	Italian	Tonino GuerraFrancesco RosiAndrey Platonov	PG	7.3	D/r/a/m/a	Francesco Rosi	NA	Italy	NA
tt0082010	An American Werewolf in London	PT1H37M	English	John Landis	R	7.6	Comedy/Horror	John Landis	NA	UK	$10,000,000
            
tt0082507	Heartbeeps	PT1H18M	English	John Hill	PG	4.2	Sci-Fi/Comedy	Allan Arkush	NA	USA	$10,000,000
            
tt0082031	Arthur	PT1H37M	English	Steve Gordon	PG	6.9	Comedy/Romance	Steve Gordon	NA	USA	$7,000,000
            
tt0082329	Endless Love	PT1H56M	English	Scott SpencerJudith Rascoe	R	4.8	Drama/Romance	Franco Zeffirelli	NA	USA	NA
tt0082398	For Your Eyes Only	PT2H7M	English	Richard MaibaumMichael G. WilsonIan Fleming	PG	6.8	Action/Adventure/Thriller	John Glen	NA	UK	$28,000,000
            
tt0082474	The Great Muppet Caper	PT1H37M	English	Tom PatchettJay TarsesJerry JuhlJack Rose	G	7.2	Adventure/Comedy/Crime/Family/Musical/Mystery	Jim Henson	NA	UK	NA
tt0080388	Atlantic City, USA	PT1H44M	English	John Guare	R	7.4	Crime/Drama/Romance	Louis Malle	NA	France	$7,200,000
            
tt0082209	Crac	PT15M	French	Frédéric Back	NA	7.4	Animation/Short/Drama/Family/History	Frédéric Back	NA	Canada	NA
tt0082212	The Creation	PT9M	English		NA	6.5	Animation/Short	Will Vinton	NA	USA	NA
tt0083182	The Tender Tale of Cinderella Penguin	PT10M	None		NA	6.1	Animation/Comedy/Short	Janet Perlman	NA	Canada	NA
tt0083293	Violet	PT31M	English	Susan BaskinDoris Betts	NA	8.2	S/h/o/r/t	Shelley Levinson	NA	Canada	NA
tt0082207	Couples and Robbers	PT29M	English	Clare PeploeErnie Eban	PG	6.7	Comedy/Short/Crime/Romance	Clare Peploe	NA	UK	NA
tt0082383	First Winter	PT27M	English	Gloria DemersCynthia Scott	NA	7.4	Short/Drama/History	John N. Smith	NA	Canada	NA
tt0082869	Outland	PT1H49M	English	Peter Hyams	R	6.6	Action/Crime/Sci-Fi/Thriller/Western	Peter Hyams	NA	UK	$16,000,000
            
tt0082945	Prince of the City	PT2H47M	English	Jay Presson AllenSidney LumetRobert Daley	R	7.6	Crime/Drama	Sidney Lumet	NA	USA	$8,600,000
            
tt0081974	Absence of Malice	PT1H56M	English	Kurt LuedtkeDavid Rayfiel	PG	6.9	Drama/Romance/Thriller	Sydney Pollack	NA	USA	$12,000,000
            
tt0083987	Gandhi	PT3H11M	English	John Briley	PG	8.1	Biography/Drama/History	Richard Attenborough	NA	UK	$22,000,000
            
tt0083564	Annie	PT2H7M	English	Carol SobieskiThomas MeehanHarold Gray	PG	6.5	Comedy/Drama/Family/Musical	John Huston	NA	USA	$50,000,000
            
tt0083658	Blade Runner	PT1H57M	English	Hampton FancherDavid Webb PeoplesPhilip K. Dick	R	8.2	Sci-Fi/Thriller	Ridley Scott	NA	USA	$28,000,000
            
tt0084821	La traviata	PT1H49M	Italian	Francesco Maria PiaveFranco ZeffirelliAlexandre Dumas fils	G	6.9	Drama/Music	Franco Zeffirelli	NA	Italy	NA
tt0084865	Victor Victoria	PT2H14M	English	Blake EdwardsHans HoemburgReinhold Schünzel	PG	7.6	Comedy/Music/Musical/Romance	Blake Edwards	NA	UK	NA
tt0082096	Das Boot	PT2H29M	German	Wolfgang PetersenLothar G. Buchheim	R	8.4	Adventure/Drama/Thriller/War	Wolfgang Petersen	$11,487,676	West Germany	$14,000,000
            
tt0083866	E.T. the Extra-Terrestrial	PT1H55M	English	Melissa Mathison	PG	7.9	Family/Sci-Fi	Steven Spielberg	$435,110,554
        </div>
        <div class="txt-block">
<h4 class="inline">Cumulative Worldwide Gross:</h4> $792,910,554	USA	$10,500,000
            
tt0084707	Sophie's Choice	PT2H30M	English	William StyronAlan J. Pakula	R	7.6	Drama/Romance	Alan J. Pakula	NA	UK	$12,000,000
            
tt0084805	Tootsie	PT1H56M	English	Larry GelbartMurray SchisgalDon McGuireLarry GelbartBarry LevinsonRobert GarlandElaine May	PG	7.4	Comedy/Drama/Romance	Sydney Pollack	NA	USA	$22,000,000
            
tt0084827	TRON	PT1H36M	English	Steven LisbergerSteven LisbergerBonnie MacBirdCharles S. Haas	PG	6.8	Action/Adventure/Sci-Fi	Steven Lisberger	NA	USA	$17,000,000
            
tt0169446	The Fifth Estate	NA	English	NA	NA	7.9	Documentary/News	NA	NA	Canada	NA
tt0084524	A Portrait of Giselle	PT1H37M	NA		NA	7.6	D/o/c/u/m/e/n/t/a/r/y	Muriel Balash	NA	USA	NA
tt0083525	After the Axe	PT56M	English	Steve Lucas	NA	7.1	Documentary/Drama	Sturla Gunnarsson	NA	Canada	NA
tt0083638	Ben's Mill	PT59M	English		NA	8.1	D/o/c/u/m/e/n/t/a/r/y	Michel ChalufourJohn Karol	NA	USA	NA
tt0084127	In Our Water	PT1H	English		NA	8.0	D/o/c/u/m/e/n/t/a/r/y	Meg Switzgable	NA	USA	NA
tt0084118	If You Love This Planet	PT26M	English		NA	7.5	Documentary/Short	Terre Nash	NA	Canada	NA
tt0084009	Gods of Metal	PT28M	English	NA	NA	8.0	Documentary/Short	Robert Richter	NA	USA	NA
tt0084213	The Klan: A Legacy of Hate in America	PT30M	English	Charles GuggenheimPatsy Sims	NA	6.5	Documentary/Short	Werner Schumann	NA	USA	NA
tt0084798	To Live or Let Die	PT30M	English	NA	NA	7.1	Documentary/Short	Terry Sanders	NA	USA	NA
tt0084820	Traveling Hopefully	PT1H24M	English	NA	NA	6.1	D/o/c/u/m/e/n/t/a/r/y	John G. Avildsen	NA	USA	NA
tt0084516	Poltergeist	PT1H54M	English	Steven SpielbergMichael GraisMark VictorSteven Spielberg	PG	7.4	Horror/Thriller	Tobe Hooper	NA	USA	$10,700,000
            
tt0084434	An Officer and a Gentleman	PT2H4M	English	Douglas Day Stewart	R	7.0	Drama/Romance	Taylor Hackford	NA	USA	$7,500,000
            
tt0084874	Volver a empezar	PT1H27M	Spanish	José Luis GarciÁngel LlorenteJaime CaminoRomán Gubern	PG	7.2	D/r/a/m/a	José Luis Garci	NA	Spain	ESP&nbsp;40,000,000
            
tt0083543	Alsino y el cóndor	PT1H29M	Spanish	Isidora AguirreMiguel LittinPedro PradoTomás Pérez Turrent	PG	6.4	Drama/War	Miguel Littin	NA	Nicaragua	NA
tt0083732	Chastnaya zhizn	PT1H42M	Russian	Anatoli GrebnevYuli Raizman	NA	7.1	D/r/a/m/a	Yuli Raizman	NA	Soviet Union	NA
tt0082206	Coup de torchon	PT2H8M	French	Jean AurencheBertrand TavernierJim Thompson	Not Rated	7.6	Comedy/Crime/Drama	Bertrand Tavernier	NA	France	NA
tt0084136	Ingenjör Andrées luftfärd	PT2H20M	Swedish	Klaus RifbjergIan RakoffJan TroellGeorg OddnerPer Olof Sundman	NA	7.1	Adventure/Biography/Drama	Jan Troell	NA	Sweden	NA
tt0082484	La guerre du feu	PT1H40M	None	Gérard BrachJ.H. Rosny Sr.	R	7.4	Adventure/Drama/History	Jean-Jacques Annaud	$20,959,585
        </div>
        <div class="txt-block">
<h4 class="inline">Cumulative Worldwide Gross:</h4> &euro;40,602,910	Canada	$12,500,000
            
tt0083641	Best Friends	PT1H56M	English	Valerie CurtinBarry Levinson	PG	5.4	Comedy/Drama/Romance	Norman Jewison	NA	USA	$15,000,000
            
tt0084602	Rocky III	PT1H39M	English	Sylvester Stallone	PG	6.8	Drama/Sport	Sylvester Stallone	NA	USA	$17,000,000
            
tt0084931	Yes, Giorgio	PT1H50M	English	Anne PiperNorman Steinberg	PG	4.0	Comedy/Musical	Franklin J. Schaffner	NA	USA	$19,000,000
            
tt0084445	One from the Heart	PT1H47M	English	Armyan BernsteinFrancis Ford CoppolaArmyan BernsteinLuana Anders	R	6.5	Drama/Musical/Romance	Francis Ford Coppola	NA	USA	$26,000,000
            
tt0084335	Missing	PT2H2M	English	Costa-GavrasDonald E. StewartThomas HauserJohn Nichols	PG	7.8	Biography/Drama/History/Mystery/Thriller	Costa-Gavras	NA	USA	NA
tt0084855	The Verdict	PT2H9M	English	Barry ReedDavid MametJay Presson Allen	R	7.8	D/r/a/m/a	Sidney Lumet	NA	USA	$16,000,000
            
tt0084764	Tango	PT8M	None	Zbigniew Rybczynski	NA	7.8	Animation/Short	Zbigniew Rybczynski	NA	Poland	NA
tt0084023	The Great Cognito	PT4M	English	Susan ShadburneJohn Morrison	NA	6.1	Animation/Short	Will Vinton	NA	USA	NA
tt0084701	The Snowman	PT26M	NA	Raymond Briggs	G	8.2	Animation/Short/Adventure/Family/Fantasy	Dianne JacksonJimmy T. Murakami	NA	UK	NA
tt0084672	A Shocking Accident	PT25M	English	Graham GreeneJames ScottErnie Eban	NA	7.1	Short/Comedy/Romance	James Scott	NA	UK	NA
tt0083615	Ballet Robotique	PT8M	English		NA	7.3	S/h/o/r/t	Bob Rogers	NA	USA	NA
tt0084713	Split Cherry Tree	PT26M	English	NA	NA	7.3	Short/Drama	Andrey Konchalovskiy	NA	Canada	NA
tt0084722	Sredni Vashtar	PT27M	English	Hector Hugh MunroAndrew Birkin	NA	7.5	Short/Fantasy	Andrew Birkin	NA	UK	NA
tt0084683	The Silence	PT30M	English	NA	NA	7.4	S/h/o/r/t	Michael Toshiyuki Uno	NA	USA	NA
tt0083833	Diner	PT1H50M	English	Barry Levinson	R	7.2	Comedy/Drama	Barry Levinson	NA	USA	$5,000,000
            
tt0083922	Fanny och Alexander	PT3H8M	Swedish	Ingmar Bergman	R	8.1	D/r/a/m/a	Ingmar Bergman	$4,971,340	Sweden	$6,000,000
            
tt0086190	Star Wars: Episode VI - Return of the Jedi	PT2H11M	English	Lawrence KasdanGeorge LucasGeorge Lucas	PG	8.3	Action/Adventure/Fantasy/Sci-Fi	Richard Marquand	$309,125,409	USA	$32,500,000
