name,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,銷售金額,累計銷售票數,累計銷售金額,end_date,year,start_date,end_year,screen_year
全國電影票房2020年10121018統計資訊,中華民國,無聲,2008-10-09,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,財團法人公共電視文化事業基金會##氧氣電影有限公司##滿滿額娛樂股份有限公司##畢業生有限公司##英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,59,32242,7660822,32242,7660822,2020-10-18,2020,2020-10-12,2020,2008
全國電影票房2020年10121018統計資訊,日本,His,1999-07-03,太閃娛樂股份有限公司,"Nagoya Broadcasting Network Co., Ltd.(NBN)",11,306,72617,814,195443,2020-10-18,2020,2020-10-12,2020,1999
全國電影票房2020年10121018統計資訊,匈牙利,鋼琴師,1997-03-08,本萃電影有限公司,GEM ENTERTAINMENT KFT,3,8,1630,1647,353966,2020-10-18,2020,2020-10-12,2020,1997
全國電影票房2020年10121018統計資訊,美國,剪刀手愛德華,1991-04-25,聯影企業股份有限公司,PARK CIRCUS LIMITED,6,152,32910,1523,334205,2020-10-18,2020,2020-10-12,2020,1991
全國電影票房2020年10121018統計資訊,美國,銀翼殺手最終版,1983-10-22,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,2,233,12405,8070,1873404,2020-10-18,2020,2020-10-12,2020,1983
全國電影票房2020年10191025統計資訊,美國,奪命守門人,2020-10-16,薩摩亞商雄讚股份有限公司台灣分公司,Doorman INC.,90,8408,1859181,20703,4630210,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,日本,看不見的目擊者,2020-10-16,華映娛樂股份有限公司,"MOONWATCHER Co., Ltd",53,6952,1571806,12974,2947125,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,南韓,詭憶,2020-10-16,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,58,2301,515613,5735,1317394,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,日本,劇場版 高校艦隊,2020-10-16,車庫娛樂股份有限公司,ANIPLEX INC.,15,1497,370466,3819,958049,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,美國,阿比阿弟尋歌大冒險,2020-10-16,車庫娛樂股份有限公司,RELAY MOTION KFT.,48,1603,364218,3850,896417,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,南韓,浴血劍客,2020-10-16,車庫娛樂股份有限公司,OPUS PICTURES,26,1267,284476,2648,601772,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,法國,藥頭大媽,2020-10-16,原創娛樂股份有限公司,Le Pacte,13,686,151423,1416,317118,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,美國,地下弒的秘密,2020-10-16,香港商甲上娛樂有限公司台灣分公司,"Accelerated Global Content, LLC",18,544,121453,1272,295534,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,阿根廷,被告,2020-10-16,車庫娛樂股份有限公司,"FILM FACTORY ENTERTAINMENT, S.L.",4,83,18205,171,37780,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,菲律賓,真情甲尬意,2020-10-16,威秀影城股份有限公司,"ABS-CBN Film Productions, Inc.",10,46,10115,69,15313,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,加拿大,人造紀元：走進人類世,2020-10-16,車庫娛樂股份有限公司,SEVILLE PICTURES INC.,3,15,3580,34,7715,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,中華民國,無聲,2020-10-15,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,財團法人公共電視文化事業基金會##氧氣電影有限公司##滿滿額娛樂股份有限公司##畢業生有限公司##英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,58,55660,13207954,87902,20868776,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,香港,幻愛,2020-10-15,光年映畫有限公司,Golden Scene Company Limited##英爾有限公司,15,1205,273917,2441,554838,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,美國,倒數反擊,2020-10-08,威視股份有限公司,"Honest Thief Productions, LLC",95,30553,7224234,182089,42814118,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,南韓,無價之保,2020-10-08,英屬維京群島商高捷全球開發有限公司 台灣分公司,"CJ ENM CO., LTD",53,5045,1174835,27674,6447106,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,日本,工作細胞!!特別上映版 強『菌』來襲！人體腸道大騷動!,2020-10-08,木棉花國際股份有限公司,KODANSHA LTD.,59,3697,866353,27629,6440954,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,中華民國,千年一問,2020-10-08,牽猴子整合行銷股份有限公司,郭慧敏（曼迪傳播有限公司）##鍾孟舜##李俊樑,29,3133,688543,10481,2416187,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,南韓,刑警沒有假期,2020-10-08,車庫娛樂股份有限公司,SHOWBOX CORP.,50,1170,270576,16839,3933665,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,美國,愛情列車長,2020-10-08,天馬行空數位有限公司,TV Co.Srl,5,118,23595,1065,216892,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,南韓,辛比的怪怪屋 劇場版：幽靈獵人 天空大進擊,2020-10-08,水元素文化傳媒有限公司,"CJ ENM Co., Ltd",9,33,7525,1261,280081,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,美國,皮爾卡登：迷戀未來的人,2020-10-08,海鵬影業有限公司,Doc & Film International,2,25,4905,680,142563,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,美國,恐怖份子製造國度,2020-10-08,車庫娛樂股份有限公司,"FILMNATION INTERNATIONAL, LLC",1,4,825,119,28940,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,日本,《少女與戰車 最終章》第1+2話,2020-10-07,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,6,1060,493926,8369,3859460,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,英國,英國國家美術館：高更特展,2020-10-04,威秀影城股份有限公司,More2Screen,3,17,5780,81,27640,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,中華民國,刻在你心底的名字,2020-09-30,氧氣電影有限公司,滿滿額娛樂股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##中環國際娛樂事業股份有限公司##三皇生物科技股份有限公司,101,47681,11231055,343068,80376005,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,日本,紫羅蘭永恆花園電影版,2020-09-30,采昌國際多媒體股份有限公司,"ABC Animation,INC.",42,7441,1862805,101345,25210698,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,美國,阿公當家,2020-09-30,香港商甲上娛樂有限公司台灣分公司,"MARRO WWG,LLC",75,3326,760103,72809,16735261,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,法國,森林特攻隊：大腳丫家族,2020-09-30,可樂藝術文創股份有限公司,Charades,39,1265,228562,21694,4722669,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,俄羅斯,遺落夢境,2020-09-30,車庫娛樂股份有限公司,RELAY MOTION KFT.,27,588,145965,39047,9362342,2020-10-25,2020,2020-10-19,2020,2020
全國電影票房2020年10191025統計資訊,德國,交響狂人,2020-09-30,海鵬影業有限公司,TELEPOOL GmbH,6,181,37135,3409,714311,2020-10-25,2020,2020-10-19,2020,2020
