選舉類型,地區,姓名,當選註記,,,,,,
1998縣市議員選舉,南投縣第5選區,許阿甘,*,,,,,,
1998縣市議員選舉,南投縣第5選區,陳貴參,*,,,,,,
1998縣市議員選舉,南投縣第5選區,賴麗如,*,,,,,,
1998縣市議員選舉,南投縣第5選區,潘一全,*,,,,,,
1998縣市議員選舉,南投縣第5選區,鄭文銅,*,,,,,,
1998縣市議員選舉,南投縣第5選區,莫健明,*,,,,,,
1998縣市議員選舉,南投縣第5選區,胡國龍,*,,,,,,
1998縣市議員選舉,南投縣第5選區,黃志學,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,蔡玉霜,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,陳慶興,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,李建昇,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,廖信凱,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,簡明欽,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,林健雄,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,林勝雄,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,李俊昌,*,,,,,,
1998縣市議員選舉,雲林縣第1選區,林錫華,*,,,,,,
1998縣市議員選舉,雲林縣第2選區,林再添,*,,,,,,
1998縣市議員選舉,雲林縣第2選區,鐘俊興,*,,,,,,
1998縣市議員選舉,雲林縣第2選區,李長發,*,,,,,,
1998縣市議員選舉,雲林縣第2選區,李永章,*,,,,,,
1998縣市議員選舉,雲林縣第2選區,張嘉元,*,,,,,,
1998縣市議員選舉,雲林縣第2選區,林慧如,!,,,,,,
1998縣市議員選舉,雲林縣第3選區,陳國松,*,,,,,,
1998縣市議員選舉,雲林縣第3選區,陳清秀,*,,,,,,
1998縣市議員選舉,雲林縣第3選區,沈宗隆,*,,,,,,
1998縣市議員選舉,雲林縣第3選區,謝翠蓮,*,,,,,,
1998縣市議員選舉,雲林縣第3選區,張榮味,*,,,,,,
1998縣市議員選舉,雲林縣第3選區,陳振輝,*,,,,,,
1998縣市議員選舉,雲林縣第3選區,李志成,*,,,,,,
1998縣市議員選舉,雲林縣第3選區,蔡秋敏,*,,,,,,
1998縣市議員選舉,雲林縣第4選區,廖偉博,*,,,,,,
1998縣市議員選舉,雲林縣第4選區,廖朝魁,*,,,,,,
1998縣市議員選舉,雲林縣第4選區,李慶隆,*,,,,,,
1998縣市議員選舉,雲林縣第4選區,梁銘忠,*,,,,,,
1998縣市議員選舉,雲林縣第4選區,李佳芬,*,,,,,,
1998縣市議員選舉,雲林縣第4選區,鍾任泉,*,,,,,,
1998縣市議員選舉,雲林縣第5選區,許清鎌,*,,,,,,
1998縣市議員選舉,雲林縣第5選區,陳定壹,*,,,,,,
1998縣市議員選舉,雲林縣第5選區,蘇金煌,*,,,,,,
1998縣市議員選舉,雲林縣第5選區,張素蘭,*,,,,,,
1998縣市議員選舉,雲林縣第5選區,林源泉,*,,,,,,
1998縣市議員選舉,雲林縣第5選區,王清貴,*,,,,,,
1998縣市議員選舉,雲林縣第5選區,丁深河,*,,,,,,
1998縣市議員選舉,雲林縣第6選區,洪崑龍,*,,,,,,
1998縣市議員選舉,雲林縣第6選區,徐忠徹,*,,,,,,
1998縣市議員選舉,雲林縣第6選區,陳國益,*,,,,,,
1998縣市議員選舉,雲林縣第6選區,王老榮,*,,,,,,
1998縣市議員選舉,雲林縣第6選區,王聰明,*,,,,,,
1998縣市議員選舉,雲林縣第6選區,林逢錦,*,,,,,,
1998縣市議員選舉,雲林縣第6選區,王春環,!,,,,,,
1998縣市議員選舉,嘉義縣第1選區,蕭登標,*,,,,,,
1998縣市議員選舉,嘉義縣第1選區,林國慶,*,,,,,,
1998縣市議員選舉,嘉義縣第1選區,陳素季,*,,,,,,
1998縣市議員選舉,嘉義縣第1選區,董象,*,,,,,,
1998縣市議員選舉,嘉義縣第1選區,官文樹,*,,,,,,
1998縣市議員選舉,嘉義縣第1選區,林寶瓶,*,,,,,,
1998縣市議員選舉,嘉義縣第2選區,陳福成,*,,,,,,
1998縣市議員選舉,嘉義縣第2選區,何金松,*,,,,,,
1998縣市議員選舉,嘉義縣第2選區,張嘉瀧,*,,,,,,
1998縣市議員選舉,嘉義縣第2選區,林順益,*,,,,,,
1998縣市議員選舉,嘉義縣第2選區,何月珠,*,,,,,,
1998縣市議員選舉,嘉義縣第2選區,王幸悅,*,,,,,,
1998縣市議員選舉,嘉義縣第2選區,黃嘉寬,*,,,,,,
1998縣市議員選舉,嘉義縣第3選區,劉宏文,*,,,,,,
1998縣市議員選舉,嘉義縣第3選區,簡泰河,*,,,,,,
1998縣市議員選舉,嘉義縣第3選區,吳思蓉,*,,,,,,
1998縣市議員選舉,嘉義縣第3選區,陳保元,*,,,,,,
1998縣市議員選舉,嘉義縣第3選區,劉邦詩,*,,,,,,
1998縣市議員選舉,嘉義縣第4選區,姜梅紅,*,,,,,,
1998縣市議員選舉,嘉義縣第4選區,吳景峰,*,,,,,,
1998縣市議員選舉,嘉義縣第4選區,余政達,*,,,,,,
1998縣市議員選舉,嘉義縣第4選區,楊再興,*,,,,,,
1998縣市議員選舉,嘉義縣第4選區,黃麗貞,*,,,,,,
1998縣市議員選舉,嘉義縣第4選區,陳茂卿,*,,,,,,
1998縣市議員選舉,嘉義縣第4選區,蔡奇璋,*,,,,,,
1998縣市議員選舉,嘉義縣第5選區,顏連復,*,,,,,,
1998縣市議員選舉,嘉義縣第5選區,陳俊宏,*,,,,,,
1998縣市議員選舉,嘉義縣第5選區,邱再留,*,,,,,,
1998縣市議員選舉,嘉義縣第5選區,陳翁蘭英,*,,,,,,
1998縣市議員選舉,嘉義縣第6選區,林嘉泰,*,,,,,,
1998縣市議員選舉,嘉義縣第6選區,詹黃素蓮,*,,,,,,
1998縣市議員選舉,嘉義縣第6選區,羅瑞民,*,,,,,,
1998縣市議員選舉,嘉義縣第6選區,侯清河,*,,,,,,
1998縣市議員選舉,嘉義縣第6選區,王焜弘,*,,,,,,
1998縣市議員選舉,嘉義縣第6選區,李文來,*,,,,,,
1998縣市議員選舉,嘉義縣第6選區,蔡文基,*,,,,,,
1998縣市議員選舉,臺南縣第1選區,顏恒通,*,,,,,,
1998縣市議員選舉,臺南縣第1選區,吳金松,*,,,,,,
1998縣市議員選舉,臺南縣第1選區,蔡登瀛,*,,,,,,
1998縣市議員選舉,臺南縣第1選區,陳李翠香,*,,,,,,
1998縣市議員選舉,臺南縣第1選區,劉桂妙,*,,,,,,
1998縣市議員選舉,臺南縣第1選區,陳進雄,*,,,,,,
1998縣市議員選舉,臺南縣第2選區,賴美惠,*,,,,,,
1998縣市議員選舉,臺南縣第2選區,黃月娟,*,,,,,,
1998縣市議員選舉,臺南縣第2選區,壟吉本,*,,,,,,
1998縣市議員選舉,臺南縣第2選區,陳明志,*,,,,,,
1998縣市議員選舉,臺南縣第3選區,何慶忠,*,,,,,,
1998縣市議員選舉,臺南縣第3選區,黃其福,*,,,,,,
1998縣市議員選舉,臺南縣第3選區,王萬法,*,,,,,,
1998縣市議員選舉,臺南縣第3選區,胡貴鳳,*,,,,,,
1998縣市議員選舉,臺南縣第3選區,姜金堂,*,,,,,,
1998縣市議員選舉,臺南縣第3選區,沈進忠,*,,,,,,
1998縣市議員選舉,臺南縣第4選區,蔡秋蘭,!,,,,,,
1998縣市議員選舉,臺南縣第4選區,方隆盛,*,,,,,,
1998縣市議員選舉,臺南縣第4選區,黃振隆,*,,,,,,
1998縣市議員選舉,臺南縣第4選區,周賜海,*,,,,,,
1998縣市議員選舉,臺南縣第4選區,陳寶珍,*,,,,,,
1998縣市議員選舉,臺南縣第5選區,陳宗興,*,,,,,,
1998縣市議員選舉,臺南縣第5選區,楊清田,*,,,,,,
1998縣市議員選舉,臺南縣第5選區,李河順,*,,,,,,
1998縣市議員選舉,臺南縣第6選區,姚溪梅,*,,,,,,
1998縣市議員選舉,臺南縣第6選區,楊崑明,*,,,,,,
1998縣市議員選舉,臺南縣第6選區,楊登山,*,,,,,,
1998縣市議員選舉,臺南縣第7選區,李全富,*,,,,,,
1998縣市議員選舉,臺南縣第7選區,林丁燦,*,,,,,,
1998縣市議員選舉,臺南縣第7選區,梁順發,*,,,,,,
1998縣市議員選舉,臺南縣第8選區,周五六,*,,,,,,
1998縣市議員選舉,臺南縣第8選區,王峻潭,*,,,,,,
1998縣市議員選舉,臺南縣第9選區,洪雪珠,*,,,,,,
1998縣市議員選舉,臺南縣第9選區,杜素吟,*,,,,,,
1998縣市議員選舉,臺南縣第9選區,吳吉雄,*,,,,,,
1998縣市議員選舉,臺南縣第9選區,洪德昆,*,,,,,,
1998縣市議員選舉,臺南縣第9選區,李來基,*,,,,,,
1998縣市議員選舉,臺南縣第9選區,吳健保,*,,,,,,
1998縣市議員選舉,臺南縣第9選區,徐萬仲,*,,,,,,
1998縣市議員選舉,臺南縣第9選區,陳特清,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,林宜瑾,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,李坤煌,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,蔡百祿,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,施重男,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,王敏星,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,吳春成,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,林進旺,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,郭瑞南,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,陳秋萍,*,,,,,,
1998縣市議員選舉,臺南縣第10選區,謝欣霓,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,蘇炎城,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,錢俊皞,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,王榮仁,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,余正助,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,陳粹鑾,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,陳啟昱,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,黃璽文,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,楊文雄,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,黃福昌,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,劉德林,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,徐榮延,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,簡海源,*,,,,,,
1998縣市議員選舉,高雄縣第1選區,張坤裕,*,,,,,,
1998縣市議員選舉,高雄縣第2選區,康裕成,!,,,,,,
1998縣市議員選舉,高雄縣第2選區,吳成利,*,,,,,,
1998縣市議員選舉,高雄縣第2選區,許正雄,*,,,,,,
1998縣市議員選舉,高雄縣第2選區,吳光誠,*,,,,,,
1998縣市議員選舉,高雄縣第2選區,葉進國,*,,,,,,
1998縣市議員選舉,高雄縣第2選區,吳文耀,*,,,,,,
1998縣市議員選舉,高雄縣第2選區,何勝雄,*,,,,,,
1998縣市議員選舉,高雄縣第3選區,黃兆呈,*,,,,,,
1998縣市議員選舉,高雄縣第3選區,林祺福,*,,,,,,
1998縣市議員選舉,高雄縣第3選區,洪添丁,*,,,,,,
1998縣市議員選舉,高雄縣第3選區,吳鴻鳴,*,,,,,,
1998縣市議員選舉,高雄縣第3選區,黃天煌,*,,,,,,
1998縣市議員選舉,高雄縣第3選區,蔡簡美雪,!,,,,,,
1998縣市議員選舉,高雄縣第3選區,陳明礎,*,,,,,,
1998縣市議員選舉,高雄縣第4選區,楊章明,*,,,,,,
1998縣市議員選舉,高雄縣第4選區,許褔森,*,,,,,,
1998縣市議員選舉,高雄縣第4選區,陸淑美,!,,,,,,
1998縣市議員選舉,高雄縣第4選區,林連森,*,,,,,,
1998縣市議員選舉,高雄縣第4選區,陳清玉,*,,,,,,
1998縣市議員選舉,高雄縣第4選區,黃萬全,*,,,,,,
1998縣市議員選舉,高雄縣第4選區,鄭復臨,*,,,,,,
1998縣市議員選舉,高雄縣第5選區,李長生,*,,,,,,
1998縣市議員選舉,高雄縣第5選區,陳東海,*,,,,,,
1998縣市議員選舉,高雄縣第6選區,王金雄,*,,,,,,
1998縣市議員選舉,高雄縣第6選區,葉香,!,,,,,,
1998縣市議員選舉,高雄縣第6選區,鄧武二,*,,,,,,
1998縣市議員選舉,高雄縣第6選區,陳義明,*,,,,,,
1998縣市議員選舉,高雄縣第6選區,吳承璋,*,,,,,,
1998縣市議員選舉,高雄縣第6選區,葉發欉,*,,,,,,
1998縣市議員選舉,高雄縣第6選區,蔡清國,*,,,,,,
1998縣市議員選舉,高雄縣第6選區,程進添,*,,,,,,
1998縣市議員選舉,高雄縣第7選區,盧中義,*,,,,,,
1998縣市議員選舉,高雄縣第7選區,陳鋕成,*,,,,,,
1998縣市議員選舉,高雄縣第7選區,李嘉俊,*,,,,,,
1998縣市議員選舉,高雄縣第8選區,張乾德,*,,,,,,
1998縣市議員選舉,高雄縣第8選區,黃國銘,*,,,,,,
1998縣市議員選舉,高雄縣第8選區,李雲廷,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,蔡幸爵,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,楊子鵬,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,曾義雄,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,吳燦坤,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,施蘇貴美,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,林榮德,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,蘇義峰,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,黃國安,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,蔡炳煌,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,林明順,*,,,,,,
1998縣市議員選舉,屏東縣第1選區,程清水,*,,,,,,
1998縣市議員選舉,屏東縣第2選區,張惠怡,*,,,,,,
1998縣市議員選舉,屏東縣第2選區,林豐精,*,,,,,,
1998縣市議員選舉,屏東縣第2選區,陳進興,*,,,,,,
1998縣市議員選舉,屏東縣第2選區,尤慶賀,*,,,,,,
1998縣市議員選舉,屏東縣第2選區,何春美,*,,,,,,
1998縣市議員選舉,屏東縣第2選區,梁清旺,*,,,,,,
1998縣市議員選舉,屏東縣第2選區,陳鴻榮,*,,,,,,
1998縣市議員選舉,屏東縣第2選區,鄭景濃,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,涂耀順,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,潘長成,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,林郁虹,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,徐榮耀,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,曾勳任,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,林宗俉,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,簡金鎮,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,徐進德,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,林孝先,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,曾秋良,*,,,,,,
1998縣市議員選舉,屏東縣第3選區,盧秀宗,*,,,,,,
1998縣市議員選舉,屏東縣第4選區,周典論,*,,,,,,
1998縣市議員選舉,屏東縣第4選區,鄭寶川,*,,,,,,
1998縣市議員選舉,屏東縣第4選區,劉水復,*,,,,,,
1998縣市議員選舉,屏東縣第4選區,李真和,*,,,,,,
1998縣市議員選舉,屏東縣第4選區,林清都,*,,,,,,
1998縣市議員選舉,屏東縣第4選區,劉新乎,*,,,,,,
1998縣市議員選舉,屏東縣第4選區,黃道榮,*,,,,,,
1998縣市議員選舉,屏東縣第4選區,郭美玉,*,,,,,,
1998縣市議員選舉,屏東縣第5選區,張賢珍,*,,,,,,
1998縣市議員選舉,屏東縣第5選區,王啟敏,*,,,,,,
1998縣市議員選舉,屏東縣第5選區,蔡侑展,*,,,,,,
1998縣市議員選舉,屏東縣第5選區,柯清水,*,,,,,,
1998縣市議員選舉,屏東縣第6選區,葉明順,*,,,,,,
1998縣市議員選舉,屏東縣第6選區,徐啟智,*,,,,,,
1998縣市議員選舉,屏東縣第6選區,潘孟安,*,,,,,,
1998縣市議員選舉,屏東縣第7選區,王新展,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,黃秋,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,謝明珠,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,鄭安定,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,吳俊立,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,許志雄,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,涂成財,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,鄭輝煌,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,施向青,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,陳瀅瑄,*,,,,,,
1998縣市議員選舉,臺東縣第1選區,黃麗香,*,,,,,,
1998縣市議員選舉,臺東縣第2選區,邱慶華,*,,,,,,
1998縣市議員選舉,臺東縣第3選區,林東滿,*,,,,,,
1998縣市議員選舉,臺東縣第3選區,張順貴,*,,,,,,
1998縣市議員選舉,臺東縣第4選區,蔡連壽,*,,,,,,
1998縣市議員選舉,臺東縣第4選區,林惠就,*,,,,,,
1998縣市議員選舉,臺東縣第4選區,李振源,*,,,,,,
1998縣市議員選舉,臺東縣第5選區,李錦慧,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,楊文值,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,魏東河,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,施金樹,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,鍾逸文,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,盧博基,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,蔡文景,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,林連明,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,林鳳旋,*,,,,,,
1998縣市議員選舉,花蓮縣第1選區,謝國榮,*,,,,,,
1998縣市議員選舉,花蓮縣第2選區,傅朝明,*,,,,,,
1998縣市議員選舉,花蓮縣第2選區,郭順雄,*,,,,,,
1998縣市議員選舉,花蓮縣第3選區,徐光榮,*,,,,,,
1998縣市議員選舉,花蓮縣第3選區,陳朝松,*,,,,,,
1998縣市議員選舉,花蓮縣第3選區,傅素嬌,*,,,,,,
1998縣市議員選舉,花蓮縣第3選區,陳文光,*,,,,,,
1998縣市議員選舉,花蓮縣第3選區,張德騫,*,,,,,,
1998縣市議員選舉,花蓮縣第3選區,田智宣,*,,,,,,
1998縣市議員選舉,花蓮縣第3選區,邵金鳳,*,,,,,,
1998縣市議員選舉,花蓮縣第3選區,徐永滿,*,,,,,,
1998縣市議員選舉,花蓮縣第4選區,陳榮財,*,,,,,,
1998縣市議員選舉,花蓮縣第4選區,閻廷相,*,,,,,,
1998縣市議員選舉,花蓮縣第4選區,王燕美,*,,,,,,
1998縣市議員選舉,花蓮縣第4選區,陳榮聰,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,胡俊傑,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,呂永泰,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,張再扶,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,陳雙全,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,林素妹,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,陳永和,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,陳百川,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,蘇崑雄,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,陳海山,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,顏重慶,*,,,,,,
1998縣市議員選舉,澎湖縣第1選區,翁世墊,*,,,,,,
1998縣市議員選舉,澎湖縣第2選區,吳明浩,*,,,,,,
1998縣市議員選舉,澎湖縣第2選區,蔡清續,*,,,,,,
1998縣市議員選舉,澎湖縣第3選區,方榮一,*,,,,,,
1998縣市議員選舉,澎湖縣第3選區,宋國進,*,,,,,,
1998縣市議員選舉,澎湖縣第4選區,歐中慨,*,,,,,,
1998縣市議員選舉,澎湖縣第4選區,許啟川,*,,,,,,
1998縣市議員選舉,澎湖縣第5選區,葉明縣,*,,,,,,
1998縣市議員選舉,澎湖縣第6選區,張啟明,*,,,,,,
1998縣市議員選舉,基隆市第1選區,謝建政,*,,,,,,
1998縣市議員選舉,基隆市第1選區,張通榮,*,,,,,,
1998縣市議員選舉,基隆市第1選區,謝守男,*,,,,,,
1998縣市議員選舉,基隆市第1選區,郭民通,*,,,,,,
1998縣市議員選舉,基隆市第1選區,謝月霞,*,,,,,,
1998縣市議員選舉,基隆市第2選區,張漢土,*,,,,,,
1998縣市議員選舉,基隆市第2選區,江鑒育,*,,,,,,
1998縣市議員選舉,基隆市第2選區,陳東財,*,,,,,,
1998縣市議員選舉,基隆市第2選區,韓良圻,*,,,,,,
1998縣市議員選舉,基隆市第3選區,莊榮欽,*,,,,,,
1998縣市議員選舉,基隆市第3選區,曾水源,*,,,,,,
1998縣市議員選舉,基隆市第3選區,游祥耀,*,,,,,,
1998縣市議員選舉,基隆市第3選區,張芳麗,*,,,,,,
1998縣市議員選舉,基隆市第4選區,林家輝,*,,,,,,
1998縣市議員選舉,基隆市第4選區,施世明,*,,,,,,
1998縣市議員選舉,基隆市第4選區,馬重五,*,,,,,,
1998縣市議員選舉,基隆市第4選區,游秋臨,*,,,,,,
1998縣市議員選舉,基隆市第5選區,沈義傳,*,,,,,,
1998縣市議員選舉,基隆市第5選區,陳建雄,*,,,,,,
1998縣市議員選舉,基隆市第5選區,杜張秀鳳,*,,,,,,
1998縣市議員選舉,基隆市第5選區,陳志成,*,,,,,,
1998縣市議員選舉,基隆市第5選區,李昆南,*,,,,,,
1998縣市議員選舉,基隆市第5選區,鄭林清良,*,,,,,,
1998縣市議員選舉,基隆市第6選區,黃景泰,*,,,,,,
1998縣市議員選舉,基隆市第6選區,鄭怡信,*,,,,,,
1998縣市議員選舉,基隆市第6選區,鄭可熙,*,,,,,,
1998縣市議員選舉,基隆市第7選區,蘇仁和,*,,,,,,
1998縣市議員選舉,基隆市第7選區,王翔鐘,*,,,,,,
1998縣市議員選舉,基隆市第7選區,張阿月,*,,,,,,
1998縣市議員選舉,基隆市第7選區,許財利,*,,,,,,
1998縣市議員選舉,新竹市第1選區,鄭貴元,*,,,,,,
1998縣市議員選舉,新竹市第1選區,羅文熾,*,,,,,,
1998縣市議員選舉,新竹市第1選區,鄭劉淑妹,*,,,,,,
1998縣市議員選舉,新竹市第1選區,呂學樟,*,,,,,,
1998縣市議員選舉,新竹市第1選區,王兩旺,*,,,,,,
