選舉類型,地區,姓名
1994彰化縣議會,彰化縣,陳鳳珠
1994彰化縣議會,彰化縣,陳錦玉
1994彰化縣議會,彰化縣,陳聰結
1994彰化縣議會,彰化縣,粘仲仁
1994彰化縣議會,彰化縣,彭淑嬅
1994彰化縣議會,彰化縣,曾世勇
1994彰化縣議會,彰化縣,曾志訇
1994彰化縣議會,彰化縣,曾春長
1994彰化縣議會,彰化縣,曾煥彰
1994彰化縣議會,彰化縣,黃漢鉛
1994彰化縣議會,彰化縣,詹孟訓
1994彰化縣議會,彰化縣,詹本
1994彰化縣議會,彰化縣,楊宗哲
1994彰化縣議會,彰化縣,葉阿生
1994彰化縣議會,彰化縣,葉麗娟
1994彰化縣議會,彰化縣,葉寧鋒
1994彰化縣議會,彰化縣,廖振賢
1994彰化縣議會,彰化縣,廖素芬
1994彰化縣議會,彰化縣,劉永福
1994彰化縣議會,彰化縣,劉淑芳
1994彰化縣議會,彰化縣,鄭金盛
1994彰化縣議會,彰化縣,謝玉盞
1994彰化縣議會,彰化縣,謝宏龍
1994彰化縣議會,彰化縣,魏明谷
1951雲林縣議會,雲林縣,張金聲
1951雲林縣議會,雲林縣,廖心慈
1951雲林縣議會,雲林縣,鄭永忠
1951雲林縣議會,雲林縣,葉仲琨
1951雲林縣議會,雲林縣,張林滕昌
1951雲林縣議會,雲林縣,林松陳
1951雲林縣議會,雲林縣,吳開興
1951雲林縣議會,雲林縣,高秀
1951雲林縣議會,雲林縣,林水團
1951雲林縣議會,雲林縣,林蔡素女
1951雲林縣議會,雲林縣,曾和安
1951雲林縣議會,雲林縣,陳盤銘
1951雲林縣議會,雲林縣,廖平章
1951雲林縣議會,雲林縣,卓和尚
1951雲林縣議會,雲林縣,廖清纏
1951雲林縣議會,雲林縣,蔡連德
1951雲林縣議會,雲林縣,謝芳慶
1951雲林縣議會,雲林縣,蕭茂霖
1951雲林縣議會,雲林縣,駱萬得
1951雲林縣議會,雲林縣,張錫琦
1951雲林縣議會,雲林縣,黃炳南
1951雲林縣議會,雲林縣,許良琴
1951雲林縣議會,雲林縣,丁金塗
1951雲林縣議會,雲林縣,李開紅
1951雲林縣議會,雲林縣,洪惟
1951雲林縣議會,雲林縣,顏木杞
1951雲林縣議會,雲林縣,廖貴莊
1951雲林縣議會,雲林縣,吳瑞諸
1951雲林縣議會,雲林縣,程朝魁
1951雲林縣議會,雲林縣,廖鍾瓊
1951雲林縣議會,雲林縣,蔡向榮
1951雲林縣議會,雲林縣,蘇墾息
1951雲林縣議會,雲林縣,林新池
1951雲林縣議會,雲林縣,李占元
1951雲林縣議會,雲林縣,王吟貴
1951雲林縣議會,雲林縣,趙文王
1951雲林縣議會,雲林縣,吳桂春
1951雲林縣議會,雲林縣,李德
1951雲林縣議會,雲林縣,黃復元
1951雲林縣議會,雲林縣,蔡誅
1951雲林縣議會,雲林縣,劉本
1951雲林縣議會,雲林縣,林請
1951雲林縣議會,雲林縣,陳鏞鋌
1951雲林縣議會,雲林縣,黃林金蘭
1951雲林縣議會,雲林縣,張登居
1951雲林縣議會,雲林縣,黃月華
1951雲林縣議會,雲林縣,林異
1951雲林縣議會,雲林縣,陳萬福
1951雲林縣議會,雲林縣,林庭訓
1951雲林縣議會,雲林縣,張春盛
1951雲林縣議會,雲林縣,王崎
1953雲林縣議會,雲林縣,張金聲
1953雲林縣議會,雲林縣,吳桂春
1953雲林縣議會,雲林縣,薛萬
1953雲林縣議會,雲林縣,張登居
1953雲林縣議會,雲林縣,蔡連德
1953雲林縣議會,雲林縣,林福
1953雲林縣議會,雲林縣,洪丁壬
1953雲林縣議會,雲林縣,蘇東啟
1953雲林縣議會,雲林縣,林德名
1953雲林縣議會,雲林縣,黃玉燕
1953雲林縣議會,雲林縣,謝新發
1953雲林縣議會,雲林縣,黃復元
1953雲林縣議會,雲林縣,蔡誅
1953雲林縣議會,雲林縣,廖學智
1953雲林縣議會,雲林縣,高鐵
1953雲林縣議會,雲林縣,蘇望
1953雲林縣議會,雲林縣,江文清
1953雲林縣議會,雲林縣,黃月華
1953雲林縣議會,雲林縣,鐘玉福
1953雲林縣議會,雲林縣,黃廖素娥
1953雲林縣議會,雲林縣,王玄政
1953雲林縣議會,雲林縣,林德權
1953雲林縣議會,雲林縣,蔡科
1953雲林縣議會,雲林縣,吳開興
1953雲林縣議會,雲林縣,蕭茂霖
1953雲林縣議會,雲林縣,王釵
1953雲林縣議會,雲林縣,陳盤銘
1953雲林縣議會,雲林縣,賴洪春梅
1953雲林縣議會,雲林縣,劉明新
1953雲林縣議會,雲林縣,林王紫燕
1953雲林縣議會,雲林縣,陳瑞德
1953雲林縣議會,雲林縣,李金樹
1953雲林縣議會,雲林縣,吳天時
1953雲林縣議會,雲林縣,趙文王
1953雲林縣議會,雲林縣,林請
1953雲林縣議會,雲林縣,許秋後
1953雲林縣議會,雲林縣,李來生
1953雲林縣議會,雲林縣,黃通
1953雲林縣議會,雲林縣,林松陳
1953雲林縣議會,雲林縣,卓和尚
1953雲林縣議會,雲林縣,連振炎
1953雲林縣議會,雲林縣,丁金塗
1953雲林縣議會,雲林縣,鐘天佑
1953雲林縣議會,雲林縣,曾和安
1953雲林縣議會,雲林縣,駱萬得
1953雲林縣議會,雲林縣,黃林金蘭
1953雲林縣議會,雲林縣,廖朱咸
1953雲林縣議會,雲林縣,廖平章
1953雲林縣議會,雲林縣,廖仍
1953雲林縣議會,雲林縣,張春盛
1953雲林縣議會,雲林縣,林水團
1953雲林縣議會,雲林縣,王吟貴
1953雲林縣議會,雲林縣,蔡文忠
1953雲林縣議會,雲林縣,李德
1951南投縣議會,南投縣,林葉彩虹
1951南投縣議會,南投縣,洪李投
1951南投縣議會,南投縣,吳奚
1951南投縣議會,南投縣,張慶章
1951南投縣議會,南投縣,洪強
1951南投縣議會,南投縣,林地鑫
1951南投縣議會,南投縣,李百顯
1951南投縣議會,南投縣,簡金間
1951南投縣議會,南投縣,陳萬堡
1951南投縣議會,南投縣,吳紹田
1951南投縣議會,南投縣,李文遠
1951南投縣議會,南投縣,李阿同
1951南投縣議會,南投縣,楊昭璧
1951南投縣議會,南投縣,劉德蒲
1951南投縣議會,南投縣,林遲產
1951南投縣議會,南投縣,陳紹寬
1951南投縣議會,南投縣,林明德
1951南投縣議會,南投縣,林益川
1951南投縣議會,南投縣,劉天定
1951南投縣議會,南投縣,陳慶仁
1951南投縣議會,南投縣,黃天和水
1951南投縣議會,南投縣,蔡鐵龍
1951南投縣議會,南投縣,黃謝秋菊
1951南投縣議會,南投縣,彭華錦
1951南投縣議會,南投縣,童江立
1951南投縣議會,南投縣,謝添發
1951南投縣議會,南投縣,陳南要
1951南投縣議會,南投縣,顏大川
1951南投縣議會,南投縣,何義春
1951南投縣議會,南投縣,鄒道之
1953南投縣議會,南投縣,林葉彩虹
1953南投縣議會,南投縣,陳萬堡
1953南投縣議會,南投縣,林濱
1953南投縣議會,南投縣,張慶章
1953南投縣議會,南投縣,張萬枝
1953南投縣議會,南投縣,曾秋揚
1953南投縣議會,南投縣,吳紹田
1953南投縣議會,南投縣,洪李投
1953南投縣議會,南投縣,洪添祿
1953南投縣議會,南投縣,梁其煙
1953南投縣議會,南投縣,林瑞濱
1953南投縣議會,南投縣,李百顯
1953南投縣議會,南投縣,簡金間
1953南投縣議會,南投縣,吳茂火
1953南投縣議會,南投縣,陳慶仁
1953南投縣議會,南投縣,蔡鐵龍
1953南投縣議會,南投縣,陳紹寬
1953南投縣議會,南投縣,林明德
1953南投縣議會,南投縣,陳望雄
1953南投縣議會,南投縣,楊昭璧(補選)
1953南投縣議會,南投縣,劉德蒲
1953南投縣議會,南投縣,林益川(補選)
1953南投縣議會,南投縣,劉王影華
1953南投縣議會,南投縣,顏大川
1953南投縣議會,南投縣,黃天和水
1953南投縣議會,南投縣,何連
1953南投縣議會,南投縣,劉天定
1953南投縣議會,南投縣,蕭添貴
1953南投縣議會,南投縣,陳南要
1953南投縣議會,南投縣,童江立
1953南投縣議會,南投縣,高德永
1953南投縣議會,南投縣,全天祥
1955南投縣議會,南投縣,陳正
1955南投縣議會,南投縣,吳紹田
1955南投縣議會,南投縣,劉秋棠
1955南投縣議會,南投縣,張萬枝
1955南投縣議會,南投縣,吳清朝
1955南投縣議會,南投縣,林濱
1955南投縣議會,南投縣,簡清章
1955南投縣議會,南投縣,洪遜茂
1955南投縣議會,南投縣,李文遠
1955南投縣議會,南投縣,梁其煙
1955南投縣議會,南投縣,簡金間
1955南投縣議會,南投縣,簡金間
1955南投縣議會,南投縣,林火木
1955南投縣議會,南投縣,張秋長
1955南投縣議會,南投縣,林瑞濱
1955南投縣議會,南投縣,陳望雄
1955南投縣議會,南投縣,楊昭璧
1955南投縣議會,南投縣,蔡鐵龍
1955南投縣議會,南投縣,劉阿春
1955南投縣議會,南投縣,林添貴
1955南投縣議會,南投縣,辜朝英
1955南投縣議會,南投縣,林光卿
1955南投縣議會,南投縣,陳紹寬
1955南投縣議會,南投縣,林葉文瑛
1955南投縣議會,南投縣,巫玉蘭
1955南投縣議會,南投縣,鄭阿坤
1955南投縣議會,南投縣,王長春
1955南投縣議會,南投縣,謝添發
1955南投縣議會,南投縣,闕正先
1955南投縣議會,南投縣,童江立
1955南投縣議會,南投縣,余瑞淵
1955南投縣議會,南投縣,劉登順
1955南投縣議會,南投縣,彭華錦
1955南投縣議會,南投縣,高聰義
1955南投縣議會,南投縣,全天祥
1958南投縣議會,南投縣,陳正
1958南投縣議會,南投縣,吳新海
1958南投縣議會,南投縣,簡金卿
1958南投縣議會,南投縣,林濱
1958南投縣議會,南投縣,藍清和
1958南投縣議會,南投縣,陳高
1958南投縣議會,南投縣,張清烈
1958南投縣議會,南投縣,簡清章
1958南投縣議會,南投縣,李秀梅
1958南投縣議會,南投縣,廖詹越
1958南投縣議會,南投縣,林火木
1958南投縣議會,南投縣,洪振源
1958南投縣議會,南投縣,簡連錦
1958南投縣議會,南投縣,吳茂生
1958南投縣議會,南投縣,陳慶春
1958南投縣議會,南投縣,杜阿美
1958南投縣議會,南投縣,林添貴
1958南投縣議會,南投縣,林錦水
1958南投縣議會,南投縣,蔡鐵龍
1958南投縣議會,南投縣,辜朝英
1958南投縣議會,南投縣,林光卿
1958南投縣議會,南投縣,林朝陽
1958南投縣議會,南投縣,陳紹寬
1958南投縣議會,南投縣,陳望雄
1958南投縣議會,南投縣,楊昭壁
1958南投縣議會,南投縣,鄭阿坤
1958南投縣議會,南投縣,巫玉蘭
1958南投縣議會,南投縣,童江立
1958南投縣議會,南投縣,王志遠
1958南投縣議會,南投縣,張慶隆
1958南投縣議會,南投縣,余瑞淵
1958南投縣議會,南投縣,謝添發
1958南投縣議會,南投縣,彭華錦
1958南投縣議會,南投縣,洪鴻霖
1958南投縣議會,南投縣,劉永清
1958南投縣議會,南投縣,高聰義
1958南投縣議會,南投縣,文進光
1961南投縣議會,南投縣,周瑤
1961南投縣議會,南投縣,王范瑞登
1961南投縣議會,南投縣,陳萬在
1961南投縣議會,南投縣,張振山
1961南投縣議會,南投縣,張慶重
1961南投縣議會,南投縣,吳振福
1961南投縣議會,南投縣,藍清和
1961南投縣議會,南投縣,簡清章
1961南投縣議會,南投縣,李玉禎
1961南投縣議會,南投縣,林火木
1961南投縣議會,南投縣,陳慶春
1961南投縣議會,南投縣,吳茂生
1961南投縣議會,南投縣,簡連錦
1961南投縣議會,南投縣,洪啟明
1961南投縣議會,南投縣,白萬國
1961南投縣議會,南投縣,林添貴
1961南投縣議會,南投縣,林錦水
1961南投縣議會,南投縣,黃梓亨
1961南投縣議會,南投縣,劉有仁
1961南投縣議會,南投縣,陳紹寬
1961南投縣議會,南投縣,羅記入
1961南投縣議會,南投縣,陳望雄
1961南投縣議會,南投縣,林石頭
1961南投縣議會,南投縣,楊昭壁
1961南投縣議會,南投縣,李巫奇香
1961南投縣議會,南投縣,陳清泉
1961南投縣議會,南投縣,謝添發
1961南投縣議會,南投縣,洪鴻霖
1961南投縣議會,南投縣,翁永珍
1961南投縣議會,南投縣,彭富來
1961南投縣議會,南投縣,吳瑞麟
1961南投縣議會,南投縣,劉永清
1961南投縣議會,南投縣,何英乾
1961南投縣議會,南投縣,王志遠
1961南投縣議會,南投縣,松維新
1961南投縣議會,南投縣,高愛德
1964南投縣議會,南投縣,莊松榆
1964南投縣議會,南投縣,周瑤
1964南投縣議會,南投縣,魏坤燦
1964南投縣議會,南投縣,王明順
1964南投縣議會,南投縣,陳萬堡
1964南投縣議會,南投縣,張慶重
1964南投縣議會,南投縣,張振山
1964南投縣議會,南投縣,林清濱
1964南投縣議會,南投縣,陳傳永
1964南投縣議會,南投縣,簡清章
1964南投縣議會,南投縣,林蕭慎
1964南投縣議會,南投縣,朱熙順
1964南投縣議會,南投縣,洪輝松
1964南投縣議會,南投縣,吳茂生
1964南投縣議會,南投縣,劉金生
1964南投縣議會,南投縣,白萬國
1964南投縣議會,南投縣,莊松榆
1964南投縣議會,南投縣,松維新
1964南投縣議會,南投縣,賴環
1964南投縣議會,南投縣,黃梓亨
1964南投縣議會,南投縣,林添貴
1964南投縣議會,南投縣,林錦水
1964南投縣議會,南投縣,王許尾
1964南投縣議會,南投縣,林石頭
1964南投縣議會,南投縣,劉有仁
1964南投縣議會,南投縣,劉安定
1964南投縣議會,南投縣,陳望雄
1964南投縣議會,南投縣,陳紹寬
1964南投縣議會,南投縣,高愛德
1964南投縣議會,南投縣,莊顏金鶯
1964南投縣議會,南投縣,吳瑞麟
1964南投縣議會,南投縣,洪鴻霖
1964南投縣議會,南投縣,歐禮足
1964南投縣議會,南投縣,劉明清
1964南投縣議會,南投縣,陳清泉
1964南投縣議會,南投縣,王志遠
1964南投縣議會,南投縣,賴慶喜
1964南投縣議會,南投縣,劉永清
1964南投縣議會,南投縣,游春旺
1968南投縣議會,南投縣,張振傳
1968南投縣議會,南投縣,簡汝泉
1968南投縣議會,南投縣,林明權
1968南投縣議會,南投縣,簡世聰
1968南投縣議會,南投縣,林清濱
1968南投縣議會,南投縣,張清烈
1968南投縣議會,南投縣,陳萬堡
1968南投縣議會,南投縣,簡清章
1968南投縣議會,南投縣,朱熙順
1968南投縣議會,南投縣,洪節芳
1968南投縣議會,南投縣,林蕭慎
1968南投縣議會,南投縣,洪正德
1968南投縣議會,南投縣,白萬國
1968南投縣議會,南投縣,林火木
1968南投縣議會,南投縣,張俊男
1968南投縣議會,南投縣,全天祥
1968南投縣議會,南投縣,陳肇榮
1968南投縣議會,南投縣,沈世雄
1968南投縣議會,南投縣,陳壽墩
1968南投縣議會,南投縣,黃梓亨
1968南投縣議會,南投縣,王許尾
1968南投縣議會,南投縣,許草
1968南投縣議會,南投縣,張金獅
1968南投縣議會,南投縣,陳宏緒
1968南投縣議會,南投縣,劉安定
1968南投縣議會,南投縣,陳望雄
1968南投縣議會,南投縣,高愛德
1968南投縣議會,南投縣,陳清泉
1968南投縣議會,南投縣,羅茂盛
1968南投縣議會,南投縣,黃傳崇
1968南投縣議會,南投縣,蕭再火
1968南投縣議會,南投縣,劉明清
1968南投縣議會,南投縣,吳瑞麟
1968南投縣議會,南投縣,謝璟芳
1968南投縣議會,南投縣,張慶隆
1968南投縣議會,南投縣,莊顏金鶯
1968南投縣議會,南投縣,張登貴
1973南投縣議會,南投縣,林喜珠
1973南投縣議會,南投縣,張清烈
1973南投縣議會,南投縣,陳鎮雄
1973南投縣議會,南投縣,王明順
1973南投縣議會,南投縣,蔡原雄
1973南投縣議會,南投縣,胡金和
1973南投縣議會,南投縣,簡汝泉
1973南投縣議會,南投縣,張振傳
1973南投縣議會,南投縣,曾美智
1973南投縣議會,南投縣,李雲權
1973南投縣議會,南投縣,洪秋養
1973南投縣議會,南投縣,林澄燦
1973南投縣議會,南投縣,簡炳煥
1973南投縣議會,南投縣,白萬國
1973南投縣議會,南投縣,陳耀崇
1973南投縣議會,南投縣,陳耀崇
1973南投縣議會,南投縣,簡世聰
1973南投縣議會,南投縣,林清濱
1973南投縣議會,南投縣,張清烈
1973南投縣議會,南投縣,陳萬堡
1973南投縣議會,南投縣,簡清章
1973南投縣議會,南投縣,張金獅
1973南投縣議會,南投縣,余秀卿
1973南投縣議會,南投縣,劉安定
1973南投縣議會,南投縣,許草
1973南投縣議會,南投縣,黃見合
1973南投縣議會,南投縣,陳望雄
1973南投縣議會,南投縣,高聰義
1973南投縣議會,南投縣,莊顏金鶯
1973南投縣議會,南投縣,吳舉城
1973南投縣議會,南投縣,黃基旺
1973南投縣議會,南投縣,蕭再火
1973南投縣議會,南投縣,巫重發
1973南投縣議會,南投縣,李俊練
1973南投縣議會,南投縣,陳泰源
1973南投縣議會,南投縣,童志誠
1973南投縣議會,南投縣,林勝川
1973南投縣議會,南投縣,黃傳崇
1977南投縣議會,南投縣,林喜珠
1977南投縣議會,南投縣,吳弘二
1977南投縣議會,南投縣,胡金和
1977南投縣議會,南投縣,簡汝泉
1977南投縣議會,南投縣,簡金卿
1977南投縣議會,南投縣,蔡原雄
1977南投縣議會,南投縣,張振傳
1977南投縣議會,南投縣,陳啟吉
1977南投縣議會,南投縣,曾美智
1977南投縣議會,南投縣,洪鉦雄
1977南投縣議會,南投縣,林澄燦
1977南投縣議會,南投縣,白萬國
1977南投縣議會,南投縣,陳志彬
1977南投縣議會,南投縣,陳耀崇
1977南投縣議會,南投縣,簡炳煥
1977南投縣議會,南投縣,史長貴
1977南投縣議會,南投縣,簡耀卿
1977南投縣議會,南投縣,黃梓亨
1977南投縣議會,南投縣,沈世雄
1977南投縣議會,南投縣,邱源森
1977南投縣議會,南投縣,余秀卿
1977南投縣議會,南投縣,莊錦泉
1977南投縣議會,南投縣,林國棟
1977南投縣議會,南投縣,黃見合
1977南投縣議會,南投縣,劉安定
1977南投縣議會,南投縣,林光烈
1977南投縣議會,南投縣,翁文德
1977南投縣議會,南投縣,巫重發
1977南投縣議會,南投縣,黃傳崇
1977南投縣議會,南投縣,黃炳松
1977南投縣議會,南投縣,黃基旺
1977南投縣議會,南投縣,童誌誠
1977南投縣議會,南投縣,吳舉城
1977南投縣議會,南投縣,莊顏金鶯
1977南投縣議會,南投縣,李俊練
1977南投縣議會,南投縣,蕭碧香
1977南投縣議會,南投縣,蕭再火
1982南投縣議會,南投縣,王浮絨
1982南投縣議會,南投縣,江進勝
1982南投縣議會,南投縣,莊光吉
1982南投縣議會,南投縣,許信義
1982南投縣議會,南投縣,魏清彬
1982南投縣議會,南投縣,王明順
1982南投縣議會,南投縣,許國濱
1982南投縣議會,南投縣,簡金卿
1982南投縣議會,南投縣,李英政
1982南投縣議會,南投縣,簡炳煥
1982南投縣議會,南投縣,何淑蕙
1982南投縣議會,南投縣,張文霙
1982南投縣議會,南投縣,洪有源
