channel,date,logger_id,start,end,duration,type,title
tvbs,20190623,KugT8cxwJw,3485,3626,142,新聞,"""躺椅子""旅客過夜等簽轉 苦等班機(pjBd-unYapQ)/怕被開除  旅客急回洛衫磯工作崗位/滯留超過3天  乘客行程被打亂""苦悶"""
tvbs,20190623,KugT8cxwJw,256,386,131,新聞,"""躺椅子""旅客過夜等簽轉 苦等班機(pjBd-unYapQ)/怕被開除  旅客急回洛衫磯丌作岡位/滯留超過天  乘客行程被打亂""苦悶"""
tvbs,20190623,JCCRZik2iJ,3856,3906,51,新聞,"""躺椅子""旅客過夜等簽轉 苦等班機(pjBd-unYapQ)"
tvbs,20190623,KugT8cxwJw,3340,3484,145,新聞,"""要幫忙嗎""空服員工會機場道歉  地勤不領情"
tvbs,20190623,JCCRZik2iJ,2880,2895,16,新聞,"""長榮威脅後路!""空服員向許銘春陳情/接連航空罷工影響旅客 許銘春:檢討程序"
ctitv,20190622,ps0X4niaUk,2662,2671,10,新聞,罷工戰線至6/30 長榮官網11天取消925航班
ctitv,20190622,IdnHJq2bwD,1320,1565,246,新聞,遊馬尼拉慘滯留機場 旅客氣炸：我們被迫罷工
ctitv,20190622,ps0X4niaUk,732,920,189,新聞,長榮打工Day3 明天續取消113航班
ctitv,20190622,IdnHJq2bwD,3360,3606,247,新聞,史上最多！長榮估停飛逾900航班　旅客罵翻
ebc,20190622,1NSeCi3jQ1,1988,2012,25,新聞,聯合：罷工持久戰班表曝光 2時段輪班至少戰10天
ebc,20190622,2XzeHCQYQC,810,951,142,新聞,罷工衝擊軍機疏運能解？
ebc,20190622,2XzeHCQYQC,518,725,208,新聞,罷工第3天！首席副總何慶生低調 避與工會衝突(2KTLEjhzMLM)
ebc,20190622,2XzeHCQYQC,3552,3708,157,新聞,罷工第3天！首席副總何慶生低調 避與工會衝突(2KTLEjhzMLM)
ebc,20190622,ZiGzc4atau,12,106,95,新聞,罷工第3天！首席副總何慶生低調 避與工會衝突(2KTLEjhzMLM)
ebc,20190622,2XzeHCQYQC,2500,2632,133,新聞,罷工糾察線 勞工董事 長榮罷工勞資大鬥法
ebc,20190622,1NSeCi3jQ1,2710,2783,74,新聞,罷工 Day3！外籍旅客飛不回美國困台灣
ebc,20190622,Z3Wgjyhccj,1998,2116,119,新聞,清一色女性！空服罷工揭長榮「不收男性」潛規則(xG6enAKgpx0)
ebc,20190622,2XzeHCQYQC,374,517,144,新聞,清一色女性！空服罷工揭長榮「不收男性」潛規則(xG6enAKgpx0)
ebc,20190622,KfZLkiqvTB,380,406,27,新聞,清一色女性！ 空服罷工揭長榮「不收男性」潛規則(huxm1IZN4PU)
ebc,20190622,KfZLkiqvTB,293,343,51,新聞,清一色女性！ 空服罷工揭長榮「不收男性」潛規則
ebc,20190622,KfZLkiqvTB,150,292,143,新聞,旅客火大！飛抵台灣航班取消自行買票 怒吼地勤
ebc,20190622,1NSeCi3jQ1,3524,3638,115,新聞,軍機運長榮旅客到國外？蘇貞昌：不要開玩笑(GruLFDUQ4Vw)
ebc,20190622,Z3Wgjyhccj,6,24,19,新聞,軍機運長榮旅客到國外？蘇貞昌：不要開玩笑(GruLFDUQ4Vw)
ebc,20190622,KfZLkiqvTB,19,149,131,新聞,"長榮罷工勞資小口角""空服員想拿回三寶怎麼做""／資方詢問想幫取回三寶 工會：不要製造假消息"
ebc,20190622,1NSeCi3jQ1,2013,2031,19,新聞,長榮罷工拉長戰線！官網公布取消班次至6/30
ebc,20190622,2XzeHCQYQC,3434,3551,118,新聞,長榮罷工！支援離島旅客疏運 軍機待命投入
ebc,20190622,Z3Wgjyhccj,1849,1997,149,新聞,長榮控罷工違法 工會反控：公司攻擊糾察線才違法(yDGLtOP4A7A)
ebc,20190622,ZiGzc4atau,340,380,41,新聞,長榮外籍機師：同意部分罷工訴求
ebc,20190622,2XzeHCQYQC,2382,2499,118,新聞,空服員輪班抗戰“梁老師”現身改編上海灘諷資方
ebc,20190622,KfZLkiqvTB,2006,2121,116,新聞,空服員輪班抗戰 「梁老師」現身改編上海灘諷資方(93rin7LE6u4)
ebc,20190622,KfZLkiqvTB,407,418,12,新聞,空姐爆不收男性空服員 長榮不回應
ebc,20190622,KfZLkiqvTB,344,379,36,新聞,"昔招募單""限女""空服員曝：男性寄履歷也不會上"
ebc,20190622,1NSeCi3jQ1,2697,2709,13,新聞,到台灣旅遊兩天 旅客：來到機場才知道是罷工
ebc,20190622,2XzeHCQYQC,726,809,84,新聞,沒回公司簡訊 長榮空服ID遭鎖 列罷工黑名單(cIFIsIyGRpg)
ebc,20190622,2XzeHCQYQC,3848,3901,54,新聞,沒回公司簡訊 長榮空服ID遭鎖 列罷工黑名單(cIFIsIyGRpg)
ebc,20190622,ZiGzc4atau,248,339,92,新聞,沒回公司簡訊 長榮空服ID遭鎖 列罷工黑名單(cIFIsIyGRpg)
ebc,20190622,2XzeHCQYQC,3298,3433,136,新聞,工會讓步？日支費可談 禁搭便車條款可調整(uiehn5_x9AQ)
ebc,20190622,1NSeCi3jQ1,2784,2855,72,新聞,力挺罷工！空服員帶4月兒 奶粉尿布全備齊
ebc,20190622,Z3Wgjyhccj,3868,3901,34,新聞,力挺罷工！空服員帶4月兒 奶粉尿布全備齊
ebc,20190622,ZiGzc4atau,107,207,101,新聞,力挺罷工！空服員帶4月兒 奶粉尿布全備齊
ebc,20190622,2XzeHCQYQC,3709,3847,139,新聞,力挺罷工！空服員帶4月兒 奶粉.尿布全備齊
ebc,20190622,1NSeCi3jQ1,18,407,390,廣告,力挺罷工！空服員帶4月兒 奶粉、尿布全備齊(MYcLfVQBlao)
ebc,20190622,1NSeCi3jQ1,408,473,66,新聞,力挺罷工！空服員帶4月兒 奶粉、尿布全備齊(MYcLfVQBlao)
ebc,20190622,Z3Wgjyhccj,321,587,267,新聞,一下機即刻加入罷工！長榮空服拖行李集結會場(g_LlTL5McBM)
ebc,20190622,Z3Wgjyhccj,3743,3867,125,新聞,一下機即刻加入罷工！長榮空服拖行李集結會場(g_LlTL5McBM)
ebc,20190622,1NSeCi3jQ1,3639,3901,263,新聞,「我就是生氣怎樣」 罷工旅客火氣大 地勤成出氣包(-y7reVfsiro)
ebc,20190622,Z3Wgjyhccj,34,320,287,新聞,「我就是生氣怎樣」 罷工旅客火氣大 地勤成出氣包(-y7reVfsiro)
ebc,20190622,Z3Wgjyhccj,3589,3742,154,新聞,「我就是生氣怎樣」 罷工旅客火氣大 地勤成出氣包(-y7reVfsiro)
ebc,20190622,KfZLkiqvTB,3848,3899,52,新聞,「我就是生氣」！受罷工影響 旅客朝地勤發飆(o-T7QB_7W3o)
ebc,20190622,2XzeHCQYQC,211,373,163,新聞,「我就是生氣」！受罷工影響 旅客朝地勤發飆(o-T7QB_7W3o)
ebc,20190622,2XzeHCQYQC,3140,3297,158,新聞,「我就是生氣」！受罷工影響 旅客朝地勤發飆(o-T7QB_7W3o)
formosa,20190622,s476SNOUPq,843,868,26,新聞,罷工無限期延長.輪班休息 盼勞資重回談判桌
formosa,20190622,s476SNOUPq,452,539,88,新聞,罷工第三日! 勞資僵持不下
formosa,20190622,s476SNOUPq,691,758,68,新聞,罷工第三日! 勞資僵持不下
formosa,20190622,jvqiQiMZtJ,340,388,49,新聞,罷工第三日! 勞資僵持不下
formosa,20190622,eswBMcF4WB,1,69,69,新聞,罷工持續延燒 林佳龍急反台主持應變會議
formosa,20190622,x8FyFw1xIX,94,121,28,新聞,罷工人數達2000人 長榮祭福利盼組員回崗位
formosa,20190622,p6BxjNHzmR,2973,3006,34,新聞,罷工人手不足！長榮飛機餐種類縮減
formosa,20190622,x8FyFw1xIX,343,371,29,新聞,罷工人手不足！長榮飛機餐種類縮減
formosa,20190622,p6BxjNHzmR,3007,3059,53,新聞,罷工人手不足! 長榮飛機餐可選擇種類縮減/ 長榮餐點商務艙2擇1.經濟艙1種 無免稅品
formosa,20190622,x8FyFw1xIX,372,420,49,新聞,罷工人手不足! 長榮飛機餐可選擇種類縮減/ 長榮餐點商務艙2擇1.經濟艙1種 無免稅品
formosa,20190622,s476SNOUPq,759,781,23,新聞,罷工3天1900人繳證支持 多組員歸國加入行列
formosa,20190622,x8FyFw1xIX,122,169,48,新聞,幹部到場打聽拿回證件方法 與空服員激烈口角/ 長榮告工會強制罪 提美日3400萬元損害賠償/工會不甘示弱 提出勞動裁決.告何慶生恐嚇
formosa,20190622,jvqiQiMZtJ,3722,3769,48,新聞,幹部到場打聽拿回證件方法 與空服員激烈口角/ 長榮告工會強制罪 提美日3400萬元損害賠償/ 工會不甘示弱 提出勞動裁決.告何慶生恐嚇
formosa,20190622,s476SNOUPq,786,842,57,新聞,勞資抗戰沒人肯退 工會憂心恐被公司秋後算帳
formosa,20190622,s476SNOUPq,609,664,56,新聞,"航班取消.電話被打爆 旅客自救買機票回國/ 罷工行動預計十天 逾八百班次.十多萬旅客受影響/ 勞資強硬""長期抗戰"" 長榮公告取消6/29前訂位"
formosa,20190622,x8FyFw1xIX,2613,2683,71,新聞,旅客到罷工現場大罵 批罷工違法占用公有地
formosa,20190622,s476SNOUPq,1224,1378,155,新聞,長榮罷工day3 旅客怒批長榮不聞不問
formosa,20190622,eswBMcF4WB,70,189,120,新聞,長榮罷工Day3 112航班取消萬名旅客受影響
formosa,20190622,jvqiQiMZtJ,718,735,18,新聞,長榮罷工戰線拉長 勞資雙方態度強硬
formosa,20190622,jvqiQiMZtJ,3770,3808,39,新聞,長榮罷工戰線拉長 勞資雙方態度強硬
formosa,20190622,x8FyFw1xIX,170,178,9,新聞,長榮罷工戰線拉長 勞資雙方態度強硬
formosa,20190622,x8FyFw1xIX,209,239,31,新聞,長榮罷工第三天 林佳龍提前結束出訪返台
formosa,20190622,jvqiQiMZtJ,3809,3839,31,新聞,長榮罷工第三天 林佳龍提前結束
formosa,20190622,jvqiQiMZtJ,3881,3906,26,新聞,長榮罷工延長賽 空服員要求福利比照華航/ 長榮罷工第三天 林佳龍盼雙方重回談判桌
formosa,20190622,s476SNOUPq,1379,1415,37,新聞,長榮罷工 林佳龍提前返台籲重返談判桌
formosa,20190622,x8FyFw1xIX,1,58,58,新聞,長榮空服罷工day3 勞資角力拉長戰線
formosa,20190622,x8FyFw1xIX,2558,2612,55,新聞,長榮空服罷工day3 旅客到罷工現場大罵
formosa,20190622,s476SNOUPq,1416,1552,137,新聞,長榮空服罷工 林佳龍提前返台籲重返談判桌/出訪貝里斯不到24小時 林佳龍提前返台坐鎮/ 罷工恐拉長戰線 林佳龍呼籲勞資重返談判桌/ 長榮空服罷工 林佳龍呼籲勞資雙方各退一步
formosa,20190622,s476SNOUPq,665,690,26,新聞,"空服罷工3天取消122班次 機師罷工7天163班次/ 長榮罷工至今3天取消逾2百班次 勞資""長期抗戰"""
formosa,20190622,s476SNOUPq,782,785,4,新聞,空服員南崁總部靜坐抗議 資方傳訊釋利多拉攏
formosa,20190622,x8FyFw1xIX,281,342,62,新聞,林佳龍提前返台 將檢視增修罷工預告期(we7nx50Mxak)
formosa,20190622,jvqiQiMZtJ,3857,3880,24,新聞,"林佳龍提前返台 將檢視增修""罷工預告期"""
formosa,20190622,x8FyFw1xIX,257,280,24,新聞,"林佳龍提前返台 將檢視增修""罷工預告期"""
formosa,20190622,p6BxjNHzmR,2850,2972,123,新聞,明天要飛美國 黃國倫回國班機被取消/ 回程航班行程大亂 黃國倫:希望雙方達共識/ 罷工影響回程航班 黃國倫:他們也無奈/ 航班遭取消 黃國倫尊重罷工.盼盡快落幕/ 盼勞資爭議落幕 黃國倫開玩笑: 沒飛機坐船/ 林佳龍第四次會議 盼雙方拿出誠意協商
formosa,20190622,s476SNOUPq,563,608,46,新聞,"快樂出遊無奈卡""罷工""旅客出不去也回不來"
formosa,20190622,jvqiQiMZtJ,3382,3658,277,新聞,"白天等到黑夜 旅客機場苦等盼有簽轉機會/ 製作人黃國倫也程受害者 憂心出的去回不來/簽證到期卻愈罷工 遊客怒轟:罰金誰要付?/航班取消.電話被打爆 旅客自救買機票回國/ 罷工行動預計十天 逾8百班次.十多萬旅客受影響/ 勞資強硬""長期抗戰"" 長榮公告取消6/26前訂位/空服罷工3天取消122班次 機師罷工7天163班次/ 長榮罷工至今3天取消逾200班次 勞資""長期抗戰"""
formosa,20190622,jvqiQiMZtJ,389,619,231,新聞,"白天等到黑夜 旅客機場苦等盼有簽轉機會/ 製作人黃國倫也程受害者 憂心出的去回不來/ 簽證到期卻愈罷工 遊客怒轟:罰金誰要付?/ 航班取消.電話被打爆 旅客自救買機票回國/ 罷工行動預計十天 逾8百班次.十多萬旅客受影響/ 勞資強硬""長期抗戰"" 長榮公告取消6/26前訂位/空服罷工3天取消122班次 機師罷工7天163班次/ 長榮罷工至今3天取消逾200班次 勞資""長期抗戰"""
formosa,20190622,s476SNOUPq,540,562,23,新聞,白天等到黑夜 旅客機場苦等盼有簽轉機會
formosa,20190622,p6BxjNHzmR,3060,3107,48,新聞,人力簡化! 長榮飛機餐種類縮減 盼旅客體諒
formosa,20190622,x8FyFw1xIX,421,468,48,新聞,人力簡化! 長榮飛機餐種類縮減 盼旅客體諒
formosa,20190622,jvqiQiMZtJ,620,717,98,新聞,"""未回覆公司調查"" 空服員被長榮列罷工名單/ 罷工人數達1900人 長榮祭福利盼組員回崗位/ 幹部到場打聽拿回證件方法 與空服激烈口角/ 長榮告工會強制罪 提每日3400萬元損害賠償/ 工會不甘示弱 提出勞動裁決.告何慶生恐嚇"
formosa,20190622,x8FyFw1xIX,59,93,35,新聞,"""未回覆公司調查"" 空服員被長榮列罷工名單"
set,20190622,MbI3FjE5Sd,3204,3299,96,新聞,"罷工第三天!長榮117航班停飛 旅客暴走/旅客打地鋪等叫號 怒批長榮""不負責"""
set,20190622,kv90mhTdrl,1618,1714,97,新聞,"罷工第三天!長榮117航班停飛 旅客暴走/""我來看你帥的?""地勤安撫旅客遭狠酸/旅客打地鋪等叫號 怒批長榮""不負責"""
set,20190622,OKA6DBlIYp,3562,3658,97,新聞,"罷工第三天！長榮117航班停飛  旅客暴走/""我來看你帥的?"" 地勤安撫遭狠酸/旅客打地舖等叫號 怒批長榮""不負責"""
set,20190622,OKA6DBlIYp,3670,3843,174,新聞,"罷工破40小時！長榮簡訊曝""歡迎回來服勤"""
set,20190622,krmXt7mkbm,65,238,174,新聞,"罷工破40小時！長榮簡訊曝""歡迎回來服勤"""
set,20190622,MbI3FjE5Sd,3345,3438,94,新聞,"罷工破40小時！長榮簡訊曝""歡迎回來服勤"""
set,20190622,kv90mhTdrl,2441,2533,93,新聞,"罷工破40小時！ 長榮簡訊曝""歡迎回來服勤"""
set,20190622,sjd2sbNh0e,2097,2177,81,新聞,"會員證破1900！ 長榮簡訊曝""歡迎回來"""
set,20190622,krmXt7mkbm,1,53,53,新聞,"旅客打地舖等叫號 怒批長榮""不負責"""
set,20190622,OKA6DBlIYp,271,339,69,新聞,"長榮運能剩37% 今來回共計取消117航班/長榮罷工Day3 資方提告求償一日3400萬/罷工喊出長期抗戰 長榮宣布:6/29前暫停訂票/軟硬兼施！長榮內部簡訊""歡迎回心轉意""/""珍惜回心轉意的你"" 長榮簡訊限定今晚十點前/檯面上控告工會！發簡訊罷工回頭""期間限定""/歡迎組員停止罷工！長榮:備齊服勤證照回來執勤"
set,20190622,sjd2sbNh0e,2178,2220,43,新聞,"長榮溫情喊話奏效 獨訪""歸隊空服員""/會員證破1900份！長榮簡訊曝""歡迎回來"""
set,20190622,sjd2sbNh0e,2221,2256,36,新聞,"長榮軟硬兼施！工會蒐證最快6/24""反告""違法"
set,20190622,OKA6DBlIYp,17,17,1,新聞,空服員搭棚架遭資方拒絕！雙方一度爆拉扯
set,20190622,sjd2sbNh0e,1935,2084,150,新聞,"空姐罷工！長榮2天停230航班 衝擊4.8旅客/""我來看你帥的?""地勤安撫旅客遭狠酸/旅客打地鋪等叫號 怒批長榮""不負責""/林佳龍提早返台坐鎮 盼""勞資重回談判桌"""
set,20190622,OKA6DBlIYp,235,270,36,新聞,回不了家！突接簡訊取消班機 旅客:莫名其妙
set,20190622,sjd2sbNh0e,2085,2096,12,新聞,史上最多！長榮9天停790航班 運能明剩37%
set,20190622,OKA6DBlIYp,750,806,57,新聞,"""不要偏袒長榮"" 工會桃市府前舉牌繞場/談架舞臺爆口角 空服員:副總有必要這樣嗎"
tvbs,20190622,E02xRN6q8B,2216,2338,123,新聞,罷工第三日  林佳龍馬拉松式返台應變/返台應變  林佳龍:盼勞資重返談判桌
tvbs,20190622,E02xRN6q8B,1580,1679,100,新聞,罷工班表排到月底/珍奶變幽浮、迴轉壽司國道　微型展在駁二(RXZ94q7DJDI)
tvbs,20190622,E02xRN6q8B,3389,3484,96,新聞,罷工班表排到月底/快救我！男站後陽台　為撿物摔落遮雨棚(gAnt-WlHgqE)
tvbs,20190622,E02xRN6q8B,3388,3388,1,新聞,罷工班表排到月底
tvbs,20190622,E02xRN6q8B,23,25,3,新聞,罷工班表排到月底
tvbs,20190622,E02xRN6q8B,901,903,3,新聞,罷工班表排到月底
tvbs,20190622,E02xRN6q8B,1150,1158,9,新聞,罷工班表排到月底
tvbs,20190622,E02xRN6q8B,1453,1463,11,新聞,罷工班表排到月底
tvbs,20190622,E02xRN6q8B,1579,1579,1,新聞,罷工班表排到月底
tvbs,20190622,E02xRN6q8B,1956,1993,38,新聞,罷工班表排到月底
tvbs,20190622,E02xRN6q8B,3161,3277,117,新聞,罷工班表排到月底
tvbs,20190622,E02xRN6q8B,3485,3485,1,新聞,罷工班表排到月底
tvbs,20190622,3eC8TDRTX1,3624,3628,5,新聞,罷工旅行社吞損失
tvbs,20190622,WLuxFE2oWy,29,33,5,新聞,罷工旅行社吞損失
tvbs,20190622,WLuxFE2oWy,716,740,25,新聞,罷工突襲　旅行社一天恐損上百萬　旺季難估(Zynu5hO-l8E)
tvbs,20190622,WLuxFE2oWy,3684,3748,65,新聞,罷工突襲　旅行社一天恐損上百萬　旺季難估(Zynu5hO-l8E)
tvbs,20190622,NAdCrJd3kJ,79,107,29,新聞,罷工突襲　旅行社一天恐損上百萬　旺季難估(Zynu5hO-l8E)
tvbs,20190622,WLuxFE2oWy,614,715,102,新聞,罷工突襲　旅行社一天恐損上百萬　旺季難估(Cca47JORXJ8)
tvbs,20190622,WLuxFE2oWy,3639,3683,45,新聞,罷工突襲　旅行社一天恐損上百萬　旺季難估(Cca47JORXJ8)
tvbs,20190622,NAdCrJd3kJ,34,78,45,新聞,罷工突襲　旅行社一天恐損上百萬　旺季難估(Cca47JORXJ8)
tvbs,20190622,NAdCrJd3kJ,108,143,36,新聞,罷工突襲　旅行社一天恐損上百萬　旺季難估(Cca47JORXJ8)
tvbs,20190622,E02xRN6q8B,3624,3698,75,新聞,罷工3日恐創最大規模　逾10萬旅客受影響(lcPr7comssc)
tvbs,20190622,b3qM8BEo9C,24,98,75,新聞,罷工3日恐創最大規模　逾10萬旅客受影響(lcPr7comssc)
tvbs,20190622,b3qM8BEo9C,137,193,57,新聞,罷工3日恐創最大規模　逾10萬旅客受影響(lcPr7comssc)
tvbs,20190622,b3qM8BEo9C,3408,3504,97,新聞,罷工3日恐創最大規模　逾10萬旅客受影響(lcPr7comssc)
tvbs,20190622,b3qM8BEo9C,3505,3703,199,新聞,罷工3日恐創最大規模　逾10萬旅客受影響(lcPr7comssc)
tvbs,20190622,E02xRN6q8B,617,640,24,新聞,影響旅客恐破10萬人!地勤助簽轉難消化/維持5成運量破功?長榮9天取消790航班
tvbs,20190622,E02xRN6q8B,567,580,14,新聞,影響旅客恐破10萬人!地勤助簽轉難消化
tvbs,20190622,E02xRN6q8B,464,507,44,新聞,維持5成運量破功?長榮9天取消790航班
tvbs,20190622,E02xRN6q8B,594,605,12,新聞,維持5成運量破功?長榮9天取消790航班
tvbs,20190622,E02xRN6q8B,3794,3906,113,新聞,搭棚、備水　長榮空服員做長期罷工準備(cu2T9ACiomE)/律師.學者到場上課 幫罷工成員心理建設
tvbs,20190622,b3qM8BEo9C,194,311,118,新聞,搭棚、備水　長榮空服員做長期罷工準備(cu2T9ACiomE)/律師.學者到場上課  幫罷工成員心理建設
tvbs,20190622,b3qM8BEo9C,312,325,14,新聞,"搭棚、備水　長榮空服員做長期罷工準備(cu2T9ACiomE)/""已排10天""12小時換班  長榮空服員備戰"
tvbs,20190622,E02xRN6q8B,306,325,20,新聞,勞資雙方無共識!長榮罷工進入第3天持久戰
tvbs,20190622,E02xRN6q8B,581,593,13,新聞,"勞資撕破臉.提告互嗆  罷工恐成""長久戰"""
tvbs,20190622,b3qM8BEo9C,3704,3859,156,新聞,"勞資出招！長榮告「非法」工會記者會抗議(YE1qPbwc0ZA)/勞資誰有理?律師:無法阻止合法罷工權/軟硬兼施!長榮發簡訊""歡迎回歸.補交通費"""
tvbs,20190622,WLuxFE2oWy,167,243,77,新聞,第3天等更久!辦簽轉6-7hr 旅客怒罵地勤
tvbs,20190622,b3qM8BEo9C,99,136,38,新聞,第3天等更久！　辦簽轉6-7hr 旅客怒罵地勤(mCGzTj9lUgU)/史上最多!班機一次公布 30前停飛818班
tvbs,20190622,E02xRN6q8B,3699,3736,38,新聞,第3天等更久！　辦簽轉6-7hr 旅客怒罵地勤(mCGzTj9lUgU)/史上最多!班機一次公布  30前停飛818班
tvbs,20190622,3eC8TDRTX1,3762,3906,145,新聞,第3天等更久！　辦簽轉6-7hr 旅客怒罵地勤(mCGzTj9lUgU)
tvbs,20190622,WLuxFE2oWy,244,322,79,新聞,第3天等更久！　辦簽轉6-7hr 旅客怒罵地勤(mCGzTj9lUgU)
