date.x,domain,title,url
2019-07-08,蘋果日報,【長榮停飛資訊】罷工雖落幕　今起至21日仍取消754班次｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190708/1596362/
2019-07-08,ettoday,長榮空服員罷工落幕後「罷工預告期」吵翻天　勞部擬訂期限 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1485178.htm
2019-07-08,ettoday,罷工雖落幕...航班影響尚未結束　長榮航：營收損失已達31.2億元 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1485114.htm
2019-07-08,ettoday,長榮證實：疑涉霸凌空服員暫停飛　協助郭女「報警抓帳號盜用」 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1485068.htm
2019-07-08,ettoday,長榮求償5.78億「連幹部一起告」　工會接招：你不放下棍子我也不妥協 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1484975.htm?ercamp=sorted_hot_news
2019-07-08,ettoday,空姐罷工17天衝擊營運　長榮航：營收損失達30.2億元 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1484822.htm?ercamp=sorted_hot_news
2019-07-08,ettoday,長榮航空罷工落幕　股價早盤反彈站回15元大關　 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1484719.htm
2019-07-08,ettoday,說到做到！長榮恢復員工申請優待機票　支援出勤、提前歸隊獎勵不一樣 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1484710.htm
2019-07-08,ettoday,影／網傳幹部放話「電爆」長榮罷工叛逃者　工會堅稱「遭冒用」 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1484701.htm
2019-07-08,ettoday,影／空服員傳霸凌內鬥！罷工幹部放話「電爆」跳船組員　長榮開會調查中 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1484538.htm
2019-07-08,ettoday,長榮空服員贏罷工「輸了12萬年終」　他4點關鍵分析：工會沒輸 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1484537.htm?ercamp=hot_news
2019-07-08,中央社,長榮航空堅持求償  工會籌組律師團應戰 | 生活 | 中央社 CNA,https://www.cna.com.tw/news/ahel/201907080175.aspx
2019-07-08,中央社,空服員傳霸凌言行 工會：可申訴並依個案處理 | 生活 | 中央社 CNA,https://www.cna.com.tw/news/ahel/201907080160.aspx
2019-07-08,中央社,消基會：罷工賠250美元太少  2週內找長榮商議 | 生活 | 中央社 CNA,https://www.cna.com.tw/news/ahel/201907080083.aspx
2019-07-08,中央社,傳空服工會幹部電爆罷工叛逃者 長榮：不容霸凌 | 生活 | 中央社 CNA,https://www.cna.com.tw/news/ahel/201907080070.aspx
2019-07-08,中時電子報,罷工幹部傳霸凌 當事空姐這樣說 - 生活,https://www.chinatimes.com/realtimenews/20190708001635-260405
2019-07-08,中時電子報,空服員再傳霸凌事件 長榮今早開會討論中 - 生活,https://www.chinatimes.com/realtimenews/20190708001350-260405
2019-07-08,中時電子報,錯亂的政府 全民的罷工夢魘 - 時論廣場,https://www.chinatimes.com/newspapers/20190708000587-260109
2019-07-08,聯合新聞網,空服工會幹部揚言對機師食物「加料」 長榮將報警 | 聯合新聞網,https://udn.com/news/story/7266/3916764
2019-07-08,聯合新聞網,長榮罷工香港反送中 影響6月來台觀光客人數 | 聯合新聞網,https://udn.com/news/story/7238/3914842?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,空服員工會幹部涉line霸凌 長榮今晚報案調查真相 | 聯合新聞網,https://udn.com/news/story/13013/3917142?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,長榮罷工凸顯法規不足 勞動部研擬調解人制度 | 聯合新聞網,https://udn.com/news/story/13013/3916964
2019-07-08,聯合新聞網,影／抱怨長榮賠太少 消基會：EU261規範最高可賠6百歐元 | 聯合新聞網,https://udn.com/news/story/13013/3916870?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,長榮航 協助LINE被盜空服員報警 | 聯合新聞網,https://udn.com/news/story/13013/3916812?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,網路放話霸凌的郭姓空姐 長榮做出初步處置 | 聯合新聞網,https://udn.com/news/story/13013/3916750?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,長榮航今起恢復員工優待票 參與罷工空服也有聯航優待 | 聯合新聞網,https://udn.com/news/story/13013/3916435
2019-07-08,聯合新聞網,長榮求償5.78億元連幹部一起告 工會：組律師團應戰 | 聯合新聞網,https://udn.com/news/story/13013/3916393?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,旅客向長榮求償 依EU261規範可賠 | 聯合新聞網,https://udn.com/news/story/13013/3916387?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,空服嗆電爆跳船者 長榮加強反霸凌 | 聯合新聞網,https://udn.com/news/story/13013/3916215?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,罷工預告期 政府燙手山芋 | 聯合新聞網,https://udn.com/news/story/13013/3916204?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,長榮罷工賠償 消基會：旅客最多賠250美元太少 | 聯合新聞網,https://udn.com/news/story/13013/3916202?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,勞動部檢討勞資爭議處理法 罷工權研擬訂期限 | 聯合新聞網,https://udn.com/news/story/13013/3916190?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,長榮罷工旅客受害求償有譜？ 消基會找出這法寶 | 聯合新聞網,https://udn.com/news/story/13013/3916019?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,罷工空姐領回三寶逾半 工會：提早領完提前拆棚 | 聯合新聞網,https://udn.com/news/story/13013/3915900?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,長榮航地勤爭津貼 15日調解 | 聯合新聞網,https://udn.com/news/story/13013/3915590?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,長榮空服飛安獎金 明年才領得到 | 聯合新聞網,https://udn.com/news/story/13013/3915538?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,旅行業17天總損失逾18億 長榮陸續賠償 | 聯合新聞網,https://udn.com/news/story/13013/3915537?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,罷工預告期 交部：盡速建立 勞部：不宜躁進 | 聯合新聞網,https://udn.com/news/story/13013/3915536?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,罷工空服員LINE嗆電爆工賊 工會：被IT高手盜圖 | 聯合新聞網,https://udn.com/news/story/13013/3915425
2019-07-08,聯合新聞網,長榮罷工促進國旅？ 觀光局：沒有的事 | 聯合新聞網,https://udn.com/news/story/13013/3914844?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,長榮空服罷工落幕 旅客籲修訂罷工預告期 | 聯合新聞網,https://udn.com/news/story/13013/3914586?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,罷工落幕／長榮員工分化 被貼標籤「恐懼才開始」 | 聯合新聞網,https://udn.com/news/story/13013/3914580?from=udn-hotnews_ch2
2019-07-08,聯合新聞網,教授：旅客當人質 長榮勞資不能這樣玩 | 聯合新聞網,https://udn.com/news/story/13013/3914578?from=udn-hotnews_ch2
2019-07-08,蘋果日報,長榮罷工17天落幕　逾500名空服員領回「三寶」航班8月初恢復｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190708/1596266/
2019-07-08,蘋果日報,【罷工贏家是誰】全國總工會陳杰：依法罷工爭權益，有錯嗎？｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190708/1596269
2019-07-08,蘋果日報,【罷工贏家是誰】空職工會林佳瑋：粉紅罷工 是成是敗？｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190708/1596228/
2019-07-08,聯合新聞網,民間聲量不足 罷工預告期修訂尚無時間表 | 聯合新聞網,https://udn.com/news/story/13013/3916058?from=udn-relatednews_ch2
2019-07-08,聯合新聞網,工會幹部疑涉霸凌 長榮基於飛安暫調地勤 | 聯合新聞網,https://udn.com/news/story/13013/3916931?from=udn-relatednews_ch2
2019-07-08,蘋果日報,工會幹部嗆電爆罷工叛逃者　長榮：考量飛安將暫調地勤｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/life/realtime/20190708/1596434
2019-07-08,中時電子報,一場大家都輸的罷工 - 時論廣場,https://www.chinatimes.com/newspapers/20190708000591-260109
2019-07-08,蘋果日報,​【獨家】長榮機師貼文要空服送「特別餐」給反罷工者　也遭停飛調查｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/life/realtime/20190708/1596777
2019-07-08,聯合新聞網,罷工落幕但不撤告 長榮航向工會求償至少5.78億 | 聯合新聞網,https://udn.com/news/story/13013/3916551?from=udn-relatednews_ch2
2019-07-08,中央社,罷工落幕但不撤告 長榮航向工會求償至少5.78億 | 生活 | 重點新聞 | 中央社 CNA,https://www.cna.com.tw/news/firstnews/201907080150.aspx
2019-07-08,聯合新聞網,罷工落幕 長榮航清理戰場 | 聯合新聞網,https://udn.com/news/story/13013/3915592?from=udn-relatednews_ch2
2019-07-08,中時電子報,罷工幹部放話「電爆跳船的」 長榮：正開會處理 - 生活,https://www.chinatimes.com/realtimenews/20190708001230-260405?from=ctpush
2019-07-08,ettoday,罷工結束Day1…工會超效率還800份三寶「2天變1分鐘內」！空姐讚嘆大進步 | ETtoday新聞雲,https://www.ettoday.net/news/20190708/1484483.htm?ercamp=sorted_hot_news
2019-07-08,聯合新聞網,罷工空服員領三寶 最希望回家好好睡一覺 | 聯合新聞網,https://udn.com/news/story/13013/3914740?from=udn-hotnews_ch2
2019-07-07,蘋果日報,【罷工落幕3】落幕結局星宇助攻？張國煒：我高度懷疑｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190707/1596026/
2019-07-07,蘋果日報,【長榮罷工】保護空服員三寶　工會幹部徹夜守護｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190707/1596363
2019-07-07,蘋果日報,【罷工落幕7】「讓我們回到熱愛的天空」　已500空服員領回三寶｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190707/1596227/
2019-07-07,ettoday,空服員罷工落幕！長榮再解勞資爭議　7/15跟企業工會調解地勤訴求 | ETtoday新聞雲,https://www.ettoday.net/news/20190707/1484405.htm
2019-07-07,蘋果日報,網傳郭姓罷工空姐要「電爆中途下船者」　工會：求證本人稱遭假冒｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190707/1596357/
2019-07-07,蘋果日報,【罷工贏家是誰】戴佐敏：罷工落幕後，該檢討什麼？｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190708/1596284/
2019-07-07,蘋果日報,【罷工落幕6】還有未爆彈？長榮下周和企工調解地勤訴求｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190707/1596166
2019-07-07,蘋果日報,【罷工落幕5】工會中午開放領取三寶　今估約千人領回｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190707/1596063
2019-07-07,蘋果日報,【罷工落幕4】團協文字曝光！飛安獎金明年才領得到｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190707/1596039
2019-07-07,蘋果日報,【罷工落幕2】資方堅持向工會求償　學者：撤告才是聰明作法｜長榮空服罷工落幕｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190707/1596020/
2019-07-07,ettoday,談長榮空服罷工落幕關鍵　學者：不應把不特定第三方捲入 | ETtoday新聞雲,https://www.ettoday.net/news/20190707/1484264.htm
2019-07-07,聯合新聞網,罷工訴訟戰正式開打 長榮航空求償法院正式分案審理 | 聯合新聞網,https://udn.com/news/story/13013/3916830
2019-07-07,聯合新聞網,罷工風暴！長榮航市值縮水35.3億 每位投資人損失750元 | 聯合新聞網,https://udn.com/news/story/7252/3915912?from=udn-hotnews_ch2
2019-07-07,聯合新聞網,影／幹部網路嗆「電爆」罷工落跑者 工會：無霸凌意圖 | 聯合新聞網,https://udn.com/news/story/13013/3916872
2019-07-07,聯合新聞網,影／幹部要電爆罷工叛逃者？工會求證本人指無此意圖 | 聯合新聞網,https://udn.com/news/story/13013/3915970
2019-07-07,ettoday,影／長榮罷工結束！「團協完整版內容曝光」明年1月起才發飛安獎金 | ETtoday新聞雲,https://www.ettoday.net/news/20190707/1484183.htm
2019-07-07,ettoday,網傳罷工空服員LINE狠嗆「電爆」跳船工賊　工會：是頭像被假冒 | ETtoday新聞雲,https://www.ettoday.net/news/20190707/1484511.htm?ercamp=sorted_hot_news
2019-07-07,聯合新聞網,傳長榮空服員要對機師飲食加料？ 若危飛安可罰百萬 | 聯合新聞網,https://udn.com/news/story/13013/3916982?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,傳工會幹部要「電爆」罷工叛逃者 長榮回應了 | 聯合新聞網,https://udn.com/news/story/13013/3915803?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,從「乞丐票」之亂 看長榮罷工的癥結 | 聯合新聞網,https://udn.com/news/story/13013/3916419?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,航空業訂罷工預告期？綠營立委仍糾結 | 聯合新聞網,https://udn.com/news/story/13013/3916044?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,真的落幕了嗎？長榮罷工讓1150萬名勞退新制員工躺著都中槍 | 聯合新聞網,https://udn.com/news/story/13013/3915711
2019-07-07,聯合新聞網,長榮罷工落幕 交部：期待通盤檢討國內勞動法規 | 聯合新聞網,https://udn.com/news/story/13013/3914763?from=udn-hotnews_ch2
2019-07-07,聯合新聞網,長榮罷工17天旅行社虧逾18億元 上周獲首波賠償 | 聯合新聞網,https://udn.com/news/story/13013/3915152?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,長榮航空班機 20日恢復正常營運 | 聯合新聞網,https://udn.com/news/story/13013/3917207?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,長榮空服員罷工落幕 桃職工會3天內還3寶 | 聯合新聞網,https://udn.com/news/story/13013/3917207?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,長榮17天營收損逾30億 市值跌4.8% | 聯合新聞網,https://udn.com/news/story/13013/3916205?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,叫空服員送「特別餐」給反罷工者 長榮機師遭停飛調查 | 聯合新聞網,https://udn.com/news/story/13013/3917334?from=udn-relatednews_ch2
2019-07-07,聯合新聞網,罷工空服員有夠衰 飛安獎金今年領不到 | 聯合新聞網,https://udn.com/news/story/13013/3915116?from=udn-hotnews_ch2
2019-07-06,中時電子報,罷工未歇 交長放話檢討航權 - 財經要聞,https://www.chinatimes.com/newspapers/20190706000201-260202
2019-07-06,中時電子報,暫停年終與調薪 長榮航指無爭議 - 生活新聞,https://www.chinatimes.com/newspapers/20190706000467-260114
2019-07-05,ettoday,空姐罷工16天衝擊營運　長榮航：最新營收損失達27.8億元 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1483209.htm
2019-07-05,ettoday,影／「最佳航空」新航也曾鬧罷工！李光耀僅說「2字」…機師馬上復工 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1483057.htm
2019-07-05,ettoday,空姐去台北找小英　小英在桃園看罷工：籲長榮用疼惜心處理 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1482965.htm
2019-07-05,ettoday,交部檢討長榮航權有法規撐腰！學者再拋：工會已不是合法罷工 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1482958.htm
2019-07-05,ettoday,「南崁→總統府」苦行10小時！走15公里腳磨破皮　罷工空姐：堅持到最後 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1482740.htm?ercamp=sorted_hot_news
2019-07-05,ettoday,空姐罷工「嚴重影響公眾利益」　林佳龍：不排除檢討長榮航權 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1482739.htm?ercamp=sorted_hot_news
2019-07-05,ettoday,50罷工空服員苦行10小時「南崁→總統府」　大紅螃蟹開道…遞交陳情書請願 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1482601.htm?ercamp=sorted_hot_news
2019-07-05,ettoday,30罷工空姐苦行清晨0540開走！從南崁徒步到凱道向總統請命 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1482516.htm
2019-07-05,ettoday,長榮空服員罷工第16天　最新航班異動5日「取消72班」 | ETtoday新聞雲,https://www.ettoday.net/news/20190705/1482473.htm
2019-07-05,中央社,長榮空姐徒步30公里 遞陳情書盼蔡總統支持[影] | 政治 | 重點新聞 | 中央社 CNA,https://www.cna.com.tw/news/firstnews/201907050250.aspx
2019-07-05,中央社,長榮空服罷工16天 影響逾26萬名旅客 | 生活 | 重點新聞 | 中央社 CNA,https://www.cna.com.tw/news/firstnews/201907050220.aspx
2019-07-05,中央社,罷工恐影響航權 民航局：已要求長榮注意 | 生活 | 重點新聞 | 中央社 CNA,https://www.cna.com.tw/news/firstnews/201907050183.aspx
2019-07-05,中央社,航空業3年3次罷工  旅行業盼納責任制 | 生活 | 新聞專題 | 中央社 CNA,https://www.cna.com.tw/news/ahel/201907050241.aspx
2019-07-05,中央社,長榮罷工空服三寶取回申請 風大停辦一天 | 生活 | 中央社 CNA,https://www.cna.com.tw/news/ahel/201907050232.aspx
2019-07-05,中央社,長榮罷工16天 空服員苦行27公里前進總統府陳情 | 生活 | 重點新聞 | 中央社 CNA,https://www.cna.com.tw/news/ahel/201907050011.aspx
2019-07-05,中時電子報,新航也曾鬧罷工！李光耀飆「2字」機師火速復工 - 生活,https://www.chinatimes.com/realtimenews/20190705004083-260405
2019-07-05,中時電子報,苦行獲總統回應 空服返罷工現場受熱烈歡迎 - 生活,https://www.chinatimes.com/realtimenews/20190705003822-260405
2019-07-05,中時電子報,才在節目自爆「張榮發跟我很要好」名嘴要被長榮告了 - 娛樂,https://www.chinatimes.com/realtimenews/20190705003751-260404
2019-07-05,中時電子報,工會再退讓 不堅持調薪與年終獎金 - 生活,https://www.chinatimes.com/realtimenews/20190705003733-260405
2019-07-05,中時電子報,長榮罷工持續 交通部：運能衝上7成 - 生活,https://www.chinatimes.com/realtimenews/20190705003467-260405
2019-07-05,中時電子報,罷工影響長榮航權？民航局這麼說 - 生活,https://www.chinatimes.com/realtimenews/20190705003325-260405?chdtv
2019-07-05,中時電子報,空服員苦行凱道 盼勞動人權被重視 - 生活,https://www.chinatimes.com/realtimenews/20190705003121-260405
2019-07-05,中時電子報,罷工怕了！長榮招新空服員 要考《勞基法》 - 生活,https://www.chinatimes.com/realtimenews/20190705002907-260405
2019-07-05,中時電子報,風太大棚吹倒 工會：今暫停領三寶 - 生活,https://www.chinatimes.com/realtimenews/20190705002584-260405
2019-07-05,中時電子報,空服員苦行到總統府：台灣還是非常熱情 - 社會,https://www.chinatimes.com/realtimenews/20190705002313-260402
2019-07-05,中時電子報,長榮航空駁斥名嘴4大指控 - 生活,https://www.chinatimes.com/realtimenews/20190705002211-260405
2019-07-05,中時電子報,空服罷工16天 長榮：不排除今日再協商 - 生活,https://www.chinatimes.com/realtimenews/20190705002194-260405
2019-07-05,中時電子報,快評》換不掉你的董事長，我就要檢討你？ - 生活,https://www.chinatimes.com/realtimenews/20190705002014-260405?chdtv=
2019-07-05,中時電子報,林佳龍怒了！祭這招要長榮儘快處理罷工 - 生活,https://www.chinatimes.com/realtimenews/20190705002001-260405?chdtv
2019-07-05,中時電子報,900空服想回長榮？一封公開信曝大絕招 - 生活,https://www.chinatimes.com/realtimenews/20190705001884-260405?chdtv
2019-07-05,中時電子報,K董夢成真！星宇首波航線鎖定日、泰、越 - 即時,https://www.chinatimes.com/realtimenews/20190705001726-260410
2019-07-05,中時電子報,《航運股》長榮航：工會拚搏版面，不如誠信協商 - 財經,https://www.chinatimes.com/realtimenews/20190705001047-260410
2019-07-05,中時電子報,空服員苦行 扛螃蟹步行到凱道 - 生活,https://www.chinatimes.com/realtimenews/20190705000952-260405?chdtv
2019-07-05,中時電子報,空服員苦行 扛螃蟹步行到凱道 - 生活,https://www.chinatimes.com/realtimenews/20190705000952-260405
2019-07-05,中時電子報,勞資交鋒無交集 長榮要有共識才談 - 社會新聞,https://www.chinatimes.com/newspapers/20190705000606-260106
2019-07-05,聯合新聞網,勞工「要的更多」是一種罪惡嗎？談談長榮空服員的罷工困境 | u 值媒,https://udn.com/umedia/story/12755/3911094
2019-07-05,聯合新聞網,ATR-72稱霸國內航線 民航局邀外國專家分享飛安經驗 | 聯合新聞網,https://udn.com/news/story/7266/3911232?from=udn-relatednews_ch2
2019-07-05,聯合新聞網,長榮「回家吧」氣球消氣降落 罷工空服員見狀超嗨 | 聯合新聞網,https://udn.com/news/story/7241/3911234?from=udn-relatednews_ch2
2019-07-05,聯合新聞網,交通部若對長榮開鍘 可用這2個法規 | 聯合新聞網,https://udn.com/news/story/13013/3911608?from=udn-relatednews_ch2
2019-07-05,聯合新聞網,長榮勞資今重啟協商？勞動部：尚未接到消息 | 聯合新聞網,https://udn.com/news/story/13013/3911587?from=udn-relatednews_ch2
2019-07-05,聯合新聞網,工會指風大吹掀帳篷取消領三寶 空姐無言：這是哪招 | 聯合新聞網,https://udn.com/news/story/13013/3911536?from=udn-relatednews_ch2
2019-07-05,聯合新聞網,罷工處置不妥當交部將檢討航權 長榮：不排除今天協商 | 聯合新聞網,https://udn.com/news/story/13013/3911405?from=udn-relatednews_ch2
2019-07-05,聯合新聞網,林佳龍呼籲長榮罷工盡快落幕 否則將影響航權 | 聯合新聞網,https://udn.com/news/story/13013/3911256?from=udn-hotnews_ch2
2019-07-05,聯合新聞網,空服員苦行凌晨啟程！前往總統府爭尊嚴 「大螃蟹」全程隨行 | 聯合新聞網,https://udn.com/news/story/13013/3910977?from=udn-relatednews_ch2
2019-07-05,聯合新聞網,長榮罷工空服員今苦行27公里 赴總統府陳情 | 聯合新聞網,https://udn.com/news/story/13013/3910872
2019-07-05,蘋果日報,【長榮罷工分析】縮航權資方、空姐都受害　專家：社會不耐逼政府出手｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/recommend/realtime/20190705/1595155
2019-07-05,蘋果日報,【長榮停飛資訊】今取消72班次　罷工16天26.5萬名旅客受影響｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/recommend/realtime/20190705/1594634/
2019-07-05,蘋果日報,反制罷工！長榮今公告招200空服員　筆試要考《勞基法》｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595302/
2019-07-05,蘋果日報,【長榮罷工9】苦行隊伍抵板橋　親友加油高呼：女兒們辛苦了！｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595240/
2019-07-05,蘋果日報,長榮罷工未解　蔡英文籲：公司應珍惜珍愛員工｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595211/
2019-07-05,蘋果日報,【長榮罷工8】籲資方溝通、疼惜員工　蔡英文：盼儘早落幕｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595187/
2019-07-05,蘋果日報,【長榮罷工7】怪風吹垮帳篷拒發三寶　空姐回不了家哭了｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595182/
2019-07-05,蘋果日報,【長榮罷工6】空服員苦行27公里　走到腳破、抽筋又曬傷 ｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595180/
2019-07-05,蘋果日報,【長榮罷工5】工會稱風大吹掀帳篷暫停領三寶　空服員：有何關係？｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595138/
2019-07-05,蘋果日報,【長榮罷工】鍾明軒：我們都是局外人「唯一能做就是閉嘴」｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595134/
2019-07-05,蘋果日報,【獨家】憂外部工會主導罷工重演！　星宇航空悄成立企業工會｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595112/
2019-07-05,蘋果日報,【長榮罷工4】今全力支援苦行　空姐街頭快閃暫停｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595081/
2019-07-05,蘋果日報,【長榮罷工3】空服員苦行凱道陳情　百人留守靜坐｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595074/
2019-07-05,蘋果日報,【長榮罷工2】林佳龍撂狠話「不排除檢討航權」　 勞資最快今再談判｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1595061
2019-07-05,蘋果日報,【長榮罷工2】「苦行10小時」前往總統府　長榮空姐清晨出發｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/new/realtime/20190705/1594983/
2019-07-05,蘋果日報,勞動部禁人力銀行募長榮空服｜長榮空服罷工｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/twapple/20190705/38383726
2019-07-05,蘋果日報,30罷工空服 今苦行總統府 長榮要求終身遵守罷工預告期 工會轟：割地賠款｜長榮空服罷工｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/twapple/20190705/38383717
2019-07-05,蘋果日報,【長榮罷工4】空姐苦行將抵凱道　工會：快到終點時最痛苦｜長榮空服罷工｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190705/1595081
2019-07-05,蘋果日報,【長榮罷工1】「苦行10小時」前往總統府　長榮空服員清晨出發｜長榮空服罷工｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190705/1594983
2019-07-05,蘋果日報,【不斷更新】長榮空服苦行展決心　今徒步27KM到總統府陳情　｜長榮空服罷工｜火線話題｜蘋果新聞網｜蘋果日報,https://tw.appledaily.com/column/article/862/rnews/20190705/1594981
2019-07-05,中時電子報,部分恢復值勤 長榮運能衝上7成 - 生活,https://www.chinatimes.com/realtimenews/20190705003534-260405
2019-07-05,ettoday,名嘴指大股東放空自家股票　長榮「4點澄清」不排除提告 | ETtoday新聞雲,https://www.ettoday.net/news/20190704/1482541.htm
2019-07-05,ettoday,長榮罷工900空姐想拿回三寶　「一封公開信」教大絕招 | ETtoday新聞雲,https://www.ettoday.net/news/20190704/1482537.htm
2019-07-05,ettoday,長榮架大喇叭心戰喊話「拿三寶重返天際」…　空姐笑了：蠻有創意的 | ETtoday新聞雲,https://www.ettoday.net/news/20190704/1482501.htm?ercamp=sorted_hot_news
2019-07-05,ettoday,罷工期間招募空服員「不得透過人力銀行」長榮：今年皆以官網公布 | ETtoday新聞雲,https://www.ettoday.net/news/20190704/1482472.htm
2019-07-05,ettoday,空姐罷工15天衝擊營運　長榮航：最新營收損失達26.5億元 | ETtoday新聞雲,https://www.ettoday.net/news/20190704/1482359.htm?ercamp=sorted_hot_news
2019-07-05,ettoday,罷工期禁人力銀行幫招募新人！　勞動部提醒違者可罰6~30萬 | ETtoday新聞雲,https://www.ettoday.net/news/20190704/1482301.htm?ercamp=sorted_hot_news
2019-07-05,中央社,長榮：空服工會拖延還三寶 盼司法單位了解 | 生活 | 中央社 CNA,https://www.cna.com.tw/news/ahel/201907040353.aspx
2019-07-05,中時電子報,長榮航：工會抹黑打口水戰 空服員進退兩難 - 生活,https://www.chinatimes.com/realtimenews/20190704004518-260405
2019-07-05,中時電子報,何時再協商？長榮航：有共識才談 - 生活,https://www.chinatimes.com/realtimenews/20190704004398-260405
